DIA,MES,ANO,HORA,ES10,ES53,ESSUMA,FECHAH,FECHA,TIPO
11,10,2020,16,340,591,931,2020-10-11 15:00:00,2020-11-10 00:00:00,LABORABLE
11,10,2020,17,339,486,825,2020-10-11 16:00:00,2020-11-10 00:00:00,LABORABLE
11,10,2020,18,353,557,910,2020-10-11 17:00:00,2020-11-10 00:00:00,LABORABLE
11,10,2020,19,390,624,1014,2020-10-11 18:00:00,2020-11-10 00:00:00,LABORABLE
11,10,2020,20,428,620,1048,2020-10-11 19:00:00,2020-11-10 00:00:00,LABORABLE
11,10,2020,21,418,621,1039,2020-10-11 20:00:00,2020-11-10 00:00:00,LABORABLE
11,10,2020,22,363,510,873,2020-10-11 21:00:00,2020-11-10 00:00:00,LABORABLE
11,10,2020,23,312,380,692,2020-10-11 22:00:00,2020-11-10 00:00:00,LABORABLE
11,10,2020,24,278,398,676,2020-10-11 23:00:00,2020-11-10 00:00:00,LABORABLE
12,10,2020,1,188,261,449,2020-10-12 00:00:00,2020-12-10 00:00:00,FESTIVO
12,10,2020,2,91,172,263,2020-10-12 01:00:00,2020-12-10 00:00:00,FESTIVO
12,10,2020,3,83,112,195,2020-10-12 02:00:00,2020-12-10 00:00:00,FESTIVO
12,10,2020,4,60,85,145,2020-10-12 03:00:00,2020-12-10 00:00:00,FESTIVO
12,10,2020,5,48,84,132,2020-10-12 04:00:00,2020-12-10 00:00:00,FESTIVO
12,10,2020,6,65,79,144,2020-10-12 05:00:00,2020-12-10 00:00:00,FESTIVO
12,10,2020,7,114,126,240,2020-10-12 06:00:00,2020-12-10 00:00:00,FESTIVO
12,10,2020,8,161,220,381,2020-10-12 07:00:00,2020-12-10 00:00:00,FESTIVO
12,10,2020,9,210,272,482,2020-10-12 08:00:00,2020-12-10 00:00:00,FESTIVO
12,10,2020,10,263,439,702,2020-10-12 09:00:00,2020-12-10 00:00:00,FESTIVO
12,10,2020,11,303,467,770,2020-10-12 10:00:00,2020-12-10 00:00:00,FESTIVO
12,10,2020,12,378,555,933,2020-10-12 11:00:00,2020-12-10 00:00:00,FESTIVO
12,10,2020,13,397,576,973,2020-10-12 12:00:00,2020-12-10 00:00:00,FESTIVO
12,10,2020,14,436,633,1069,2020-10-12 13:00:00,2020-12-10 00:00:00,FESTIVO
12,10,2020,15,427,576,1003,2020-10-12 14:00:00,2020-12-10 00:00:00,FESTIVO
12,10,2020,16,301,546,847,2020-10-12 15:00:00,2020-12-10 00:00:00,FESTIVO
12,10,2020,17,356,519,875,2020-10-12 16:00:00,2020-12-10 00:00:00,FESTIVO
12,10,2020,18,405,524,929,2020-10-12 17:00:00,2020-12-10 00:00:00,FESTIVO
12,10,2020,19,399,576,975,2020-10-12 18:00:00,2020-12-10 00:00:00,FESTIVO
12,10,2020,20,410,623,1033,2020-10-12 19:00:00,2020-12-10 00:00:00,FESTIVO
12,10,2020,21,383,606,989,2020-10-12 20:00:00,2020-12-10 00:00:00,FESTIVO
12,10,2020,22,355,443,798,2020-10-12 21:00:00,2020-12-10 00:00:00,FESTIVO
12,10,2020,23,260,348,608,2020-10-12 22:00:00,2020-12-10 00:00:00,FESTIVO
12,10,2020,24,201,313,514,2020-10-12 23:00:00,2020-12-10 00:00:00,FESTIVO
13,10,2020,1,112,165,277,2020-10-13 00:00:00,2020-10-13 00:00:00,LABORABLE
13,10,2020,2,72,113,185,2020-10-13 01:00:00,2020-10-13 00:00:00,LABORABLE
13,10,2020,3,43,83,126,2020-10-13 02:00:00,2020-10-13 00:00:00,LABORABLE
13,10,2020,4,43,55,98,2020-10-13 03:00:00,2020-10-13 00:00:00,LABORABLE
13,10,2020,5,68,62,130,2020-10-13 04:00:00,2020-10-13 00:00:00,LABORABLE
13,10,2020,6,144,123,267,2020-10-13 05:00:00,2020-10-13 00:00:00,LABORABLE
13,10,2020,7,393,330,723,2020-10-13 06:00:00,2020-10-13 00:00:00,LABORABLE
13,10,2020,8,684,601,1285,2020-10-13 07:00:00,2020-10-13 00:00:00,LABORABLE
13,10,2020,9,630,660,1290,2020-10-13 08:00:00,2020-10-13 00:00:00,LABORABLE
13,10,2020,10,568,774,1342,2020-10-13 09:00:00,2020-10-13 00:00:00,LABORABLE
13,10,2020,11,432,631,1063,2020-10-13 10:00:00,2020-10-13 00:00:00,LABORABLE
13,10,2020,12,494,685,1179,2020-10-13 11:00:00,2020-10-13 00:00:00,LABORABLE
13,10,2020,13,602,721,1323,2020-10-13 12:00:00,2020-10-13 00:00:00,LABORABLE
13,10,2020,14,549,775,1324,2020-10-13 13:00:00,2020-10-13 00:00:00,LABORABLE
13,10,2020,15,636,830,1466,2020-10-13 14:00:00,2020-10-13 00:00:00,LABORABLE
13,10,2020,16,605,656,1261,2020-10-13 15:00:00,2020-10-13 00:00:00,LABORABLE
13,10,2020,17,565,606,1171,2020-10-13 16:00:00,2020-10-13 00:00:00,LABORABLE
13,10,2020,18,565,751,1316,2020-10-13 17:00:00,2020-10-13 00:00:00,LABORABLE
13,10,2020,19,561,819,1380,2020-10-13 18:00:00,2020-10-13 00:00:00,LABORABLE
13,10,2020,20,605,827,1432,2020-10-13 19:00:00,2020-10-13 00:00:00,LABORABLE
13,10,2020,21,568,695,1263,2020-10-13 20:00:00,2020-10-13 00:00:00,LABORABLE
13,10,2020,22,416,560,976,2020-10-13 21:00:00,2020-10-13 00:00:00,LABORABLE
13,10,2020,23,340,394,734,2020-10-13 22:00:00,2020-10-13 00:00:00,LABORABLE
13,10,2020,24,191,292,483,2020-10-13 23:00:00,2020-10-13 00:00:00,LABORABLE
14,10,2020,1,100,171,271,2020-10-14 00:00:00,2020-10-14 00:00:00,LABORABLE
14,10,2020,2,55,97,152,2020-10-14 01:00:00,2020-10-14 00:00:00,LABORABLE
14,10,2020,3,50,62,112,2020-10-14 02:00:00,2020-10-14 00:00:00,LABORABLE
14,10,2020,4,42,59,101,2020-10-14 03:00:00,2020-10-14 00:00:00,LABORABLE
14,10,2020,5,67,78,145,2020-10-14 04:00:00,2020-10-14 00:00:00,LABORABLE
14,10,2020,6,149,131,280,2020-10-14 05:00:00,2020-10-14 00:00:00,LABORABLE
14,10,2020,7,420,289,709,2020-10-14 06:00:00,2020-10-14 00:00:00,LABORABLE
14,10,2020,8,669,591,1260,2020-10-14 07:00:00,2020-10-14 00:00:00,LABORABLE
14,10,2020,9,656,644,1300,2020-10-14 08:00:00,2020-10-14 00:00:00,LABORABLE
14,10,2020,10,566,794,1360,2020-10-14 09:00:00,2020-10-14 00:00:00,LABORABLE
14,10,2020,11,512,693,1205,2020-10-14 10:00:00,2020-10-14 00:00:00,LABORABLE
14,10,2020,12,434,592,1026,2020-10-14 11:00:00,2020-10-14 00:00:00,LABORABLE
14,10,2020,13,589,758,1347,2020-10-14 12:00:00,2020-10-14 00:00:00,LABORABLE
14,10,2020,14,603,757,1360,2020-10-14 13:00:00,2020-10-14 00:00:00,LABORABLE
14,10,2020,15,668,764,1432,2020-10-14 14:00:00,2020-10-14 00:00:00,LABORABLE
14,10,2020,16,623,671,1294,2020-10-14 15:00:00,2020-10-14 00:00:00,LABORABLE
14,10,2020,17,554,750,1304,2020-10-14 16:00:00,2020-10-14 00:00:00,LABORABLE
14,10,2020,18,637,732,1369,2020-10-14 17:00:00,2020-10-14 00:00:00,LABORABLE
14,10,2020,19,619,829,1448,2020-10-14 18:00:00,2020-10-14 00:00:00,LABORABLE
14,10,2020,20,600,785,1385,2020-10-14 19:00:00,2020-10-14 00:00:00,LABORABLE
14,10,2020,21,557,730,1287,2020-10-14 20:00:00,2020-10-14 00:00:00,LABORABLE
14,10,2020,22,441,559,1000,2020-10-14 21:00:00,2020-10-14 00:00:00,LABORABLE
14,10,2020,23,371,405,776,2020-10-14 22:00:00,2020-10-14 00:00:00,LABORABLE
14,10,2020,24,208,297,505,2020-10-14 23:00:00,2020-10-14 00:00:00,LABORABLE
15,10,2020,1,107,169,276,2020-10-15 00:00:00,2020-10-15 00:00:00,LABORABLE
15,10,2020,2,72,104,176,2020-10-15 01:00:00,2020-10-15 00:00:00,LABORABLE
15,10,2020,3,50,92,142,2020-10-15 02:00:00,2020-10-15 00:00:00,LABORABLE
15,10,2020,4,37,66,103,2020-10-15 03:00:00,2020-10-15 00:00:00,LABORABLE
15,10,2020,5,67,75,142,2020-10-15 04:00:00,2020-10-15 00:00:00,LABORABLE
15,10,2020,6,147,127,274,2020-10-15 05:00:00,2020-10-15 00:00:00,LABORABLE
15,10,2020,7,440,324,764,2020-10-15 06:00:00,2020-10-15 00:00:00,LABORABLE
15,10,2020,8,689,567,1256,2020-10-15 07:00:00,2020-10-15 00:00:00,LABORABLE
15,10,2020,9,675,642,1317,2020-10-15 08:00:00,2020-10-15 00:00:00,LABORABLE
15,10,2020,10,579,742,1321,2020-10-15 09:00:00,2020-10-15 00:00:00,LABORABLE
15,10,2020,11,540,705,1245,2020-10-15 10:00:00,2020-10-15 00:00:00,LABORABLE
15,10,2020,12,538,734,1272,2020-10-15 11:00:00,2020-10-15 00:00:00,LABORABLE
15,10,2020,13,581,734,1315,2020-10-15 12:00:00,2020-10-15 00:00:00,LABORABLE
15,10,2020,14,584,728,1312,2020-10-15 13:00:00,2020-10-15 00:00:00,LABORABLE
15,10,2020,15,589,723,1312,2020-10-15 14:00:00,2020-10-15 00:00:00,LABORABLE
15,10,2020,16,594,693,1287,2020-10-15 15:00:00,2020-10-15 00:00:00,LABORABLE
15,10,2020,17,571,701,1272,2020-10-15 16:00:00,2020-10-15 00:00:00,LABORABLE
15,10,2020,18,595,671,1266,2020-10-15 17:00:00,2020-10-15 00:00:00,LABORABLE
15,10,2020,19,623,820,1443,2020-10-15 18:00:00,2020-10-15 00:00:00,LABORABLE
15,10,2020,20,596,863,1459,2020-10-15 19:00:00,2020-10-15 00:00:00,LABORABLE
15,10,2020,21,553,676,1229,2020-10-15 20:00:00,2020-10-15 00:00:00,LABORABLE
15,10,2020,22,455,545,1000,2020-10-15 21:00:00,2020-10-15 00:00:00,LABORABLE
15,10,2020,23,335,427,762,2020-10-15 22:00:00,2020-10-15 00:00:00,LABORABLE
15,10,2020,24,236,341,577,2020-10-15 23:00:00,2020-10-15 00:00:00,LABORABLE
16,10,2020,1,113,210,323,2020-10-16 00:00:00,2020-10-16 00:00:00,LABORABLE
16,10,2020,2,78,122,200,2020-10-16 01:00:00,2020-10-16 00:00:00,LABORABLE
16,10,2020,3,80,95,175,2020-10-16 02:00:00,2020-10-16 00:00:00,LABORABLE
16,10,2020,4,44,50,94,2020-10-16 03:00:00,2020-10-16 00:00:00,LABORABLE
16,10,2020,5,70,52,122,2020-10-16 04:00:00,2020-10-16 00:00:00,LABORABLE
16,10,2020,6,163,120,283,2020-10-16 05:00:00,2020-10-16 00:00:00,LABORABLE
16,10,2020,7,433,329,762,2020-10-16 06:00:00,2020-10-16 00:00:00,LABORABLE
16,10,2020,8,674,623,1297,2020-10-16 07:00:00,2020-10-16 00:00:00,LABORABLE
16,10,2020,9,695,697,1392,2020-10-16 08:00:00,2020-10-16 00:00:00,LABORABLE
16,10,2020,10,595,811,1406,2020-10-16 09:00:00,2020-10-16 00:00:00,LABORABLE
16,10,2020,11,522,692,1214,2020-10-16 10:00:00,2020-10-16 00:00:00,LABORABLE
16,10,2020,12,515,747,1262,2020-10-16 11:00:00,2020-10-16 00:00:00,LABORABLE
16,10,2020,13,608,733,1341,2020-10-16 12:00:00,2020-10-16 00:00:00,LABORABLE
16,10,2020,14,642,827,1469,2020-10-16 13:00:00,2020-10-16 00:00:00,LABORABLE
16,10,2020,15,675,768,1443,2020-10-16 14:00:00,2020-10-16 00:00:00,LABORABLE
16,10,2020,16,610,722,1332,2020-10-16 15:00:00,2020-10-16 00:00:00,LABORABLE
16,10,2020,17,553,763,1316,2020-10-16 16:00:00,2020-10-16 00:00:00,LABORABLE
16,10,2020,18,594,817,1411,2020-10-16 17:00:00,2020-10-16 00:00:00,LABORABLE
16,10,2020,19,657,786,1443,2020-10-16 18:00:00,2020-10-16 00:00:00,LABORABLE
16,10,2020,20,643,804,1447,2020-10-16 19:00:00,2020-10-16 00:00:00,LABORABLE
16,10,2020,21,617,841,1458,2020-10-16 20:00:00,2020-10-16 00:00:00,LABORABLE
16,10,2020,22,500,714,1214,2020-10-16 21:00:00,2020-10-16 00:00:00,LABORABLE
16,10,2020,23,422,530,952,2020-10-16 22:00:00,2020-10-16 00:00:00,LABORABLE
16,10,2020,24,290,445,735,2020-10-16 23:00:00,2020-10-16 00:00:00,LABORABLE
17,10,2020,1,197,325,522,2020-10-17 00:00:00,2020-10-17 00:00:00,LABORABLE
17,10,2020,2,145,214,359,2020-10-17 01:00:00,2020-10-17 00:00:00,LABORABLE
17,10,2020,3,89,181,270,2020-10-17 02:00:00,2020-10-17 00:00:00,LABORABLE
17,10,2020,4,70,113,183,2020-10-17 03:00:00,2020-10-17 00:00:00,LABORABLE
17,10,2020,5,79,93,172,2020-10-17 04:00:00,2020-10-17 00:00:00,LABORABLE
17,10,2020,6,89,96,185,2020-10-17 05:00:00,2020-10-17 00:00:00,LABORABLE
17,10,2020,7,144,157,301,2020-10-17 06:00:00,2020-10-17 00:00:00,LABORABLE
17,10,2020,8,249,243,492,2020-10-17 07:00:00,2020-10-17 00:00:00,LABORABLE
17,10,2020,9,286,359,645,2020-10-17 08:00:00,2020-10-17 00:00:00,LABORABLE
17,10,2020,10,364,523,887,2020-10-17 09:00:00,2020-10-17 00:00:00,LABORABLE
17,10,2020,11,458,573,1031,2020-10-17 10:00:00,2020-10-17 00:00:00,LABORABLE
17,10,2020,12,478,757,1235,2020-10-17 11:00:00,2020-10-17 00:00:00,LABORABLE
17,10,2020,13,569,752,1321,2020-10-17 12:00:00,2020-10-17 00:00:00,LABORABLE
17,10,2020,14,611,825,1436,2020-10-17 13:00:00,2020-10-17 00:00:00,LABORABLE
17,10,2020,15,530,747,1277,2020-10-17 14:00:00,2020-10-17 00:00:00,LABORABLE
17,10,2020,16,460,655,1115,2020-10-17 15:00:00,2020-10-17 00:00:00,LABORABLE
17,10,2020,17,444,629,1073,2020-10-17 16:00:00,2020-10-17 00:00:00,LABORABLE
17,10,2020,18,474,648,1122,2020-10-17 17:00:00,2020-10-17 00:00:00,LABORABLE
17,10,2020,19,517,722,1239,2020-10-17 18:00:00,2020-10-17 00:00:00,LABORABLE
17,10,2020,20,505,781,1286,2020-10-17 19:00:00,2020-10-17 00:00:00,LABORABLE
17,10,2020,21,482,653,1135,2020-10-17 20:00:00,2020-10-17 00:00:00,LABORABLE
17,10,2020,22,448,616,1064,2020-10-17 21:00:00,2020-10-17 00:00:00,LABORABLE
17,10,2020,23,399,530,929,2020-10-17 22:00:00,2020-10-17 00:00:00,LABORABLE
17,10,2020,24,316,381,697,2020-10-17 23:00:00,2020-10-17 00:00:00,LABORABLE
18,10,2020,1,232,325,557,2020-10-18 00:00:00,2020-10-18 00:00:00,LABORABLE
18,10,2020,2,158,244,402,2020-10-18 01:00:00,2020-10-18 00:00:00,LABORABLE
18,10,2020,3,93,167,260,2020-10-18 02:00:00,2020-10-18 00:00:00,LABORABLE
18,10,2020,4,83,136,219,2020-10-18 03:00:00,2020-10-18 00:00:00,LABORABLE
18,10,2020,5,67,133,200,2020-10-18 04:00:00,2020-10-18 00:00:00,LABORABLE
18,10,2020,6,57,78,135,2020-10-18 05:00:00,2020-10-18 00:00:00,LABORABLE
18,10,2020,7,111,115,226,2020-10-18 06:00:00,2020-10-18 00:00:00,LABORABLE
18,10,2020,8,142,141,283,2020-10-18 07:00:00,2020-10-18 00:00:00,LABORABLE
18,10,2020,9,155,202,357,2020-10-18 08:00:00,2020-10-18 00:00:00,LABORABLE
18,10,2020,10,222,330,552,2020-10-18 09:00:00,2020-10-18 00:00:00,LABORABLE
18,10,2020,11,312,427,739,2020-10-18 10:00:00,2020-10-18 00:00:00,LABORABLE
18,10,2020,12,394,543,937,2020-10-18 11:00:00,2020-10-18 00:00:00,LABORABLE
18,10,2020,13,548,672,1220,2020-10-18 12:00:00,2020-10-18 00:00:00,LABORABLE
18,10,2020,14,487,663,1150,2020-10-18 13:00:00,2020-10-18 00:00:00,LABORABLE
18,10,2020,15,476,743,1219,2020-10-18 14:00:00,2020-10-18 00:00:00,LABORABLE
18,10,2020,16,459,625,1084,2020-10-18 15:00:00,2020-10-18 00:00:00,LABORABLE
18,10,2020,17,410,587,997,2020-10-18 16:00:00,2020-10-18 00:00:00,LABORABLE
18,10,2020,18,438,638,1076,2020-10-18 17:00:00,2020-10-18 00:00:00,LABORABLE
18,10,2020,19,406,648,1054,2020-10-18 18:00:00,2020-10-18 00:00:00,LABORABLE
18,10,2020,20,439,696,1135,2020-10-18 19:00:00,2020-10-18 00:00:00,LABORABLE
18,10,2020,21,438,641,1079,2020-10-18 20:00:00,2020-10-18 00:00:00,LABORABLE
18,10,2020,22,359,532,891,2020-10-18 21:00:00,2020-10-18 00:00:00,LABORABLE
18,10,2020,23,277,397,674,2020-10-18 22:00:00,2020-10-18 00:00:00,LABORABLE
18,10,2020,24,212,347,559,2020-10-18 23:00:00,2020-10-18 00:00:00,LABORABLE
19,10,2020,1,120,241,361,2020-10-19 00:00:00,2020-10-19 00:00:00,LABORABLE
19,10,2020,2,63,149,212,2020-10-19 01:00:00,2020-10-19 00:00:00,LABORABLE
19,10,2020,3,53,108,161,2020-10-19 02:00:00,2020-10-19 00:00:00,LABORABLE
19,10,2020,4,40,67,107,2020-10-19 03:00:00,2020-10-19 00:00:00,LABORABLE
19,10,2020,5,51,88,139,2020-10-19 04:00:00,2020-10-19 00:00:00,LABORABLE
19,10,2020,6,130,115,245,2020-10-19 05:00:00,2020-10-19 00:00:00,LABORABLE
19,10,2020,7,430,302,732,2020-10-19 06:00:00,2020-10-19 00:00:00,LABORABLE
19,10,2020,8,543,443,986,2020-10-19 07:00:00,2020-10-19 00:00:00,LABORABLE
19,10,2020,9,664,600,1264,2020-10-19 08:00:00,2020-10-19 00:00:00,LABORABLE
19,10,2020,10,594,704,1298,2020-10-19 09:00:00,2020-10-19 00:00:00,LABORABLE
19,10,2020,11,501,624,1125,2020-10-19 10:00:00,2020-10-19 00:00:00,LABORABLE
19,10,2020,12,552,624,1176,2020-10-19 11:00:00,2020-10-19 00:00:00,LABORABLE
19,10,2020,13,421,585,1006,2020-10-19 12:00:00,2020-10-19 00:00:00,LABORABLE
19,10,2020,14,646,778,1424,2020-10-19 13:00:00,2020-10-19 00:00:00,LABORABLE
19,10,2020,15,552,662,1214,2020-10-19 14:00:00,2020-10-19 00:00:00,LABORABLE
19,10,2020,16,630,655,1285,2020-10-19 15:00:00,2020-10-19 00:00:00,LABORABLE
19,10,2020,17,561,701,1262,2020-10-19 16:00:00,2020-10-19 00:00:00,LABORABLE
19,10,2020,18,575,707,1282,2020-10-19 17:00:00,2020-10-19 00:00:00,LABORABLE
19,10,2020,19,610,792,1402,2020-10-19 18:00:00,2020-10-19 00:00:00,LABORABLE
19,10,2020,20,606,740,1346,2020-10-19 19:00:00,2020-10-19 00:00:00,LABORABLE
19,10,2020,21,572,736,1308,2020-10-19 20:00:00,2020-10-19 00:00:00,LABORABLE
19,10,2020,22,403,540,943,2020-10-19 21:00:00,2020-10-19 00:00:00,LABORABLE
19,10,2020,23,327,416,743,2020-10-19 22:00:00,2020-10-19 00:00:00,LABORABLE
19,10,2020,24,159,272,431,2020-10-19 23:00:00,2020-10-19 00:00:00,LABORABLE
20,10,2020,1,113,190,303,2020-10-20 00:00:00,2020-10-20 00:00:00,LABORABLE
20,10,2020,2,45,106,151,2020-10-20 01:00:00,2020-10-20 00:00:00,LABORABLE
20,10,2020,3,46,86,132,2020-10-20 02:00:00,2020-10-20 00:00:00,LABORABLE
20,10,2020,4,48,66,114,2020-10-20 03:00:00,2020-10-20 00:00:00,LABORABLE
20,10,2020,5,75,68,143,2020-10-20 04:00:00,2020-10-20 00:00:00,LABORABLE
20,10,2020,6,144,139,283,2020-10-20 05:00:00,2020-10-20 00:00:00,LABORABLE
20,10,2020,7,420,301,721,2020-10-20 06:00:00,2020-10-20 00:00:00,LABORABLE
20,10,2020,8,681,623,1304,2020-10-20 07:00:00,2020-10-20 00:00:00,LABORABLE
20,10,2020,9,662,730,1392,2020-10-20 08:00:00,2020-10-20 00:00:00,LABORABLE
20,10,2020,10,576,775,1351,2020-10-20 09:00:00,2020-10-20 00:00:00,LABORABLE
20,10,2020,11,515,674,1189,2020-10-20 10:00:00,2020-10-20 00:00:00,LABORABLE
20,10,2020,12,520,696,1216,2020-10-20 11:00:00,2020-10-20 00:00:00,LABORABLE
20,10,2020,13,514,745,1259,2020-10-20 12:00:00,2020-10-20 00:00:00,LABORABLE
20,10,2020,14,638,791,1429,2020-10-20 13:00:00,2020-10-20 00:00:00,LABORABLE
20,10,2020,15,674,819,1493,2020-10-20 14:00:00,2020-10-20 00:00:00,LABORABLE
20,10,2020,16,672,684,1356,2020-10-20 15:00:00,2020-10-20 00:00:00,LABORABLE
20,10,2020,17,562,683,1245,2020-10-20 16:00:00,2020-10-20 00:00:00,LABORABLE
20,10,2020,18,602,729,1331,2020-10-20 17:00:00,2020-10-20 00:00:00,LABORABLE
20,10,2020,19,602,856,1458,2020-10-20 18:00:00,2020-10-20 00:00:00,LABORABLE
20,10,2020,20,570,748,1318,2020-10-20 19:00:00,2020-10-20 00:00:00,LABORABLE
20,10,2020,21,534,667,1201,2020-10-20 20:00:00,2020-10-20 00:00:00,LABORABLE
20,10,2020,22,373,527,900,2020-10-20 21:00:00,2020-10-20 00:00:00,LABORABLE
20,10,2020,23,309,414,723,2020-10-20 22:00:00,2020-10-20 00:00:00,LABORABLE
20,10,2020,24,158,285,443,2020-10-20 23:00:00,2020-10-20 00:00:00,LABORABLE
21,10,2020,1,83,156,239,2020-10-21 00:00:00,2020-10-21 00:00:00,LABORABLE
21,10,2020,2,52,128,180,2020-10-21 01:00:00,2020-10-21 00:00:00,LABORABLE
21,10,2020,3,34,61,95,2020-10-21 02:00:00,2020-10-21 00:00:00,LABORABLE
21,10,2020,4,33,65,98,2020-10-21 03:00:00,2020-10-21 00:00:00,LABORABLE
21,10,2020,5,66,69,135,2020-10-21 04:00:00,2020-10-21 00:00:00,LABORABLE
21,10,2020,6,155,143,298,2020-10-21 05:00:00,2020-10-21 00:00:00,LABORABLE
21,10,2020,7,465,296,761,2020-10-21 06:00:00,2020-10-21 00:00:00,LABORABLE
21,10,2020,8,698,601,1299,2020-10-21 07:00:00,2020-10-21 00:00:00,LABORABLE
21,10,2020,9,669,659,1328,2020-10-21 08:00:00,2020-10-21 00:00:00,LABORABLE
21,10,2020,10,613,805,1418,2020-10-21 09:00:00,2020-10-21 00:00:00,LABORABLE
21,10,2020,11,565,651,1216,2020-10-21 10:00:00,2020-10-21 00:00:00,LABORABLE
21,10,2020,12,571,720,1291,2020-10-21 11:00:00,2020-10-21 00:00:00,LABORABLE
21,10,2020,13,317,569,886,2020-10-21 12:00:00,2020-10-21 00:00:00,LABORABLE
21,10,2020,14,628,720,1348,2020-10-21 13:00:00,2020-10-21 00:00:00,LABORABLE
21,10,2020,15,617,749,1366,2020-10-21 14:00:00,2020-10-21 00:00:00,LABORABLE
21,10,2020,16,608,640,1248,2020-10-21 15:00:00,2020-10-21 00:00:00,LABORABLE
21,10,2020,17,593,739,1332,2020-10-21 16:00:00,2020-10-21 00:00:00,LABORABLE
21,10,2020,18,615,738,1353,2020-10-21 17:00:00,2020-10-21 00:00:00,LABORABLE
21,10,2020,19,650,797,1447,2020-10-21 18:00:00,2020-10-21 00:00:00,LABORABLE
21,10,2020,20,617,748,1365,2020-10-21 19:00:00,2020-10-21 00:00:00,LABORABLE
21,10,2020,21,565,714,1279,2020-10-21 20:00:00,2020-10-21 00:00:00,LABORABLE
21,10,2020,22,405,549,954,2020-10-21 21:00:00,2020-10-21 00:00:00,LABORABLE
21,10,2020,23,343,387,730,2020-10-21 22:00:00,2020-10-21 00:00:00,LABORABLE
21,10,2020,24,193,285,478,2020-10-21 23:00:00,2020-10-21 00:00:00,LABORABLE
22,10,2020,1,100,152,252,2020-10-22 00:00:00,2020-10-22 00:00:00,LABORABLE
22,10,2020,2,62,116,178,2020-10-22 01:00:00,2020-10-22 00:00:00,LABORABLE
22,10,2020,3,49,79,128,2020-10-22 02:00:00,2020-10-22 00:00:00,LABORABLE
22,10,2020,4,45,69,114,2020-10-22 03:00:00,2020-10-22 00:00:00,LABORABLE
22,10,2020,5,70,62,132,2020-10-22 04:00:00,2020-10-22 00:00:00,LABORABLE
22,10,2020,6,151,128,279,2020-10-22 05:00:00,2020-10-22 00:00:00,LABORABLE
22,10,2020,7,423,320,743,2020-10-22 06:00:00,2020-10-22 00:00:00,LABORABLE
22,10,2020,8,715,631,1346,2020-10-22 07:00:00,2020-10-22 00:00:00,LABORABLE
22,10,2020,9,686,732,1418,2020-10-22 08:00:00,2020-10-22 00:00:00,LABORABLE
22,10,2020,10,661,778,1439,2020-10-22 09:00:00,2020-10-22 00:00:00,LABORABLE
22,10,2020,11,426,552,978,2020-10-22 10:00:00,2020-10-22 00:00:00,LABORABLE
22,10,2020,12,540,712,1252,2020-10-22 11:00:00,2020-10-22 00:00:00,LABORABLE
22,10,2020,13,592,714,1306,2020-10-22 12:00:00,2020-10-22 00:00:00,LABORABLE
22,10,2020,14,302,550,852,2020-10-22 13:00:00,2020-10-22 00:00:00,LABORABLE
22,10,2020,15,97,379,476,2020-10-22 14:00:00,2020-10-22 00:00:00,LABORABLE
22,10,2020,16,616,703,1319,2020-10-22 15:00:00,2020-10-22 00:00:00,LABORABLE
22,10,2020,17,572,778,1350,2020-10-22 16:00:00,2020-10-22 00:00:00,LABORABLE
22,10,2020,18,686,668,1354,2020-10-22 17:00:00,2020-10-22 00:00:00,LABORABLE
22,10,2020,19,679,773,1452,2020-10-22 18:00:00,2020-10-22 00:00:00,LABORABLE
22,10,2020,20,637,781,1418,2020-10-22 19:00:00,2020-10-22 00:00:00,LABORABLE
22,10,2020,21,560,675,1235,2020-10-22 20:00:00,2020-10-22 00:00:00,LABORABLE
22,10,2020,22,466,570,1036,2020-10-22 21:00:00,2020-10-22 00:00:00,LABORABLE
22,10,2020,23,335,450,785,2020-10-22 22:00:00,2020-10-22 00:00:00,LABORABLE
22,10,2020,24,224,323,547,2020-10-22 23:00:00,2020-10-22 00:00:00,LABORABLE
23,10,2020,1,105,204,309,2020-10-23 00:00:00,2020-10-23 00:00:00,LABORABLE
23,10,2020,2,55,98,153,2020-10-23 01:00:00,2020-10-23 00:00:00,LABORABLE
23,10,2020,3,49,92,141,2020-10-23 02:00:00,2020-10-23 00:00:00,LABORABLE
23,10,2020,4,39,50,89,2020-10-23 03:00:00,2020-10-23 00:00:00,LABORABLE
23,10,2020,5,72,47,119,2020-10-23 04:00:00,2020-10-23 00:00:00,LABORABLE
23,10,2020,6,166,124,290,2020-10-23 05:00:00,2020-10-23 00:00:00,LABORABLE
23,10,2020,7,411,309,720,2020-10-23 06:00:00,2020-10-23 00:00:00,LABORABLE
23,10,2020,8,673,636,1309,2020-10-23 07:00:00,2020-10-23 00:00:00,LABORABLE
23,10,2020,9,680,629,1309,2020-10-23 08:00:00,2020-10-23 00:00:00,LABORABLE
23,10,2020,10,576,807,1383,2020-10-23 09:00:00,2020-10-23 00:00:00,LABORABLE
23,10,2020,11,545,671,1216,2020-10-23 10:00:00,2020-10-23 00:00:00,LABORABLE
23,10,2020,12,555,731,1286,2020-10-23 11:00:00,2020-10-23 00:00:00,LABORABLE
23,10,2020,13,618,721,1339,2020-10-23 12:00:00,2020-10-23 00:00:00,LABORABLE
23,10,2020,14,667,819,1486,2020-10-23 13:00:00,2020-10-23 00:00:00,LABORABLE
