DIA,MES,ANO,HORA,VELOCIDAD VIENTO,DIR. VIENTO,TEMPERATURA,HUMEDAD RELATIVA,PRESION BARIOMETRICA,PRECIPITACIONES
1,7,2020,6,0.6,118.0,23.8,41,942,0.0
1,7,2020,7,0.58,136.0,22.7,45,942,0.0
1,7,2020,8,0.62,213.0,23.1,44,943,0.0
1,7,2020,9,0.73,195.0,26.5,37,943,0.0
1,7,2020,10,1.01,170.0,28.8,32,943,0.0
1,7,2020,11,1.71,212.0,30.2,26,944,0.0
1,7,2020,12,2.12,193.0,30.6,23,944,0.0
1,7,2020,13,2.02,204.0,31.2,25,944,0.0
1,7,2020,14,2.37,209.0,31.6,25,943,0.0
1,7,2020,15,2.43,191.0,32.5,23,943,0.0
1,7,2020,16,2.31,202.0,33.6,22,943,0.0
1,7,2020,17,2.08,199.0,34.5,22,943,0.0
1,7,2020,18,1.5,201.0,34.0,24,942,0.0
1,7,2020,19,1.44,217.0,33.9,24,942,0.0
1,7,2020,20,1.35,221.0,33.3,23,942,0.0
1,7,2020,21,1.65,215.0,32.5,22,942,0.0
1,7,2020,22,1.57,215.0,31.5,23,943,0.0
1,7,2020,23,1.23,199.0,30.1,25,943,0.0
1,7,2020,24,1.08,213.0,29.1,26,944,0.0
1,7,2021,1,0.55,242.0,25.4,20,945,0.0
1,7,2021,2,0.63,73.0,24.1,24,945,0.0
1,7,2021,3,0.52,30.0,22.4,29,945,0.0
1,7,2021,4,0.52,6.0,20.5,35,946,0.0
1,7,2021,5,0.55,107.0,19.7,36,946,0.0
1,7,2021,6,0.54,122.0,19.7,34,946,0.0
1,7,2021,7,0.52,242.0,18.5,39,947,0.0
1,7,2021,8,0.67,327.0,19.3,39,947,0.0
1,7,2021,9,0.79,0.0,23.0,46,947,0.0
1,7,2021,10,1.11,82.0,23.8,55,948,0.0
1,7,2021,11,0.91,83.0,25.9,47,948,0.0
1,7,2021,12,0.86,62.0,28.1,39,947,0.0
1,7,2021,13,1.31,146.0,30.3,26,947,0.0
1,7,2021,14,1.67,192.0,31.4,23,947,0.0
1,7,2021,15,1.8,223.0,32.2,21,947,0.0
1,7,2021,16,1.93,206.0,32.3,20,946,0.0
1,7,2021,17,1.91,237.0,33.2,16,946,0.0
1,7,2021,18,2.07,205.0,33.4,16,945,0.0
1,7,2021,19,1.89,203.0,33.9,15,945,0.0
1,7,2021,20,1.58,214.0,32.7,15,945,0.0
1,7,2021,21,1.23,202.0,31.3,17,945,0.0
1,7,2021,22,0.94,217.0,30.1,17,945,0.0
1,7,2021,23,0.96,210.0,28.6,18,946,0.0
1,7,2021,24,0.8,190.0,27.5,20,946,0.0
1,8,2019,1,1.84,97.0,26.1,52,943,0.0
1,8,2019,2,1.97,117.0,24.9,55,943,0.0
1,8,2019,3,1.72,96.0,24.0,55,943,0.0
1,8,2019,4,1.55,106.0,23.3,55,943,0.0
1,8,2019,5,1.13,67.0,22.9,57,943,0.0
1,8,2019,6,1.26,89.0,22.2,58,943,0.0
1,8,2019,7,1.24,78.0,21.7,59,943,0.0
1,8,2019,8,1.02,116.0,21.5,60,943,0.0
1,8,2019,9,1.24,88.0,22.6,55,944,0.0
1,8,2019,10,1.46,65.0,23.8,51,944,0.0
1,8,2019,11,1.35,83.0,25.3,48,944,0.0
1,8,2019,12,1.23,88.0,27.3,44,944,0.0
1,8,2019,13,1.26,205.0,28.4,41,944,0.0
1,8,2019,14,1.39,192.0,30.8,33,944,0.0
1,8,2019,15,2.1,182.0,31.9,26,943,0.0
1,8,2019,16,1.95,204.0,33.3,22,943,0.0
1,8,2019,17,2.04,205.0,34.1,19,942,0.0
1,8,2019,18,2.17,192.0,34.6,16,942,0.0
1,8,2019,19,2.0,224.0,34.4,15,942,0.0
1,8,2019,20,1.89,213.0,33.6,15,941,0.0
1,8,2019,21,1.53,223.0,32.0,17,942,0.0
1,8,2019,22,1.29,225.0,31.1,18,942,0.0
1,8,2019,23,0.9,254.0,29.8,19,943,0.0
1,8,2019,24,0.57,200.0,27.7,24,943,0.0
1,8,2020,1,0.56,45.0,29.9,27,946,0.0
1,8,2020,2,0.52,246.0,27.7,33,946,0.0
1,8,2020,3,0.5,224.0,26.1,38,946,0.0
1,8,2020,4,0.54,241.0,24.9,38,946,0.0
1,8,2020,5,0.63,65.0,24.7,35,946,0.0
1,8,2020,6,0.62,72.0,24.1,34,946,0.0
1,8,2020,7,0.53,137.0,23.3,38,947,0.0
1,8,2020,8,0.54,217.0,22.9,39,947,0.0
1,8,2020,9,0.53,191.0,26.5,33,947,0.0
1,8,2020,10,0.86,221.0,28.5,27,948,0.0
1,8,2020,11,1.06,198.0,30.9,24,948,0.0
1,8,2020,12,1.4,190.0,32.7,22,948,0.0
1,8,2020,13,1.36,174.0,34.6,18,948,0.0
1,8,2020,14,1.82,171.0,35.7,15,947,0.0
1,8,2020,15,2.08,202.0,36.6,10,947,0.0
1,8,2020,16,2.18,209.0,37.2,9,946,0.0
1,8,2020,17,2.16,202.0,37.7,11,946,0.0
1,8,2020,18,1.95,210.0,38.3,11,945,0.0
1,8,2020,19,1.89,207.0,38.0,13,945,0.0
1,8,2020,20,1.78,251.0,37.1,14,945,0.0
1,8,2020,21,1.53,265.0,34.9,16,945,0.0
1,8,2020,22,1.05,274.0,33.3,19,945,0.0
1,8,2020,23,0.86,254.0,31.9,22,946,0.0
1,8,2020,24,0.73,233.0,30.9,25,946,0.0
1,8,2021,1,1.72,64.0,19.0,59,945,0.0
1,8,2021,2,1.69,66.0,18.0,64,946,0.0
1,8,2021,3,1.29,66.0,17.3,67,946,0.0
1,8,2021,4,1.59,74.0,16.6,70,946,0.0
1,8,2021,5,1.36,60.0,16.0,69,946,0.0
1,8,2021,6,1.63,69.0,15.6,63,946,0.0
1,8,2021,7,1.19,67.0,14.9,63,947,0.0
1,8,2021,8,1.14,57.0,14.8,62,947,0.0
1,8,2021,9,1.11,71.0,16.2,57,947,0.0
1,8,2021,10,1.33,66.0,17.8,52,948,0.0
1,8,2021,11,1.26,69.0,18.4,50,948,0.0
1,8,2021,12,1.35,80.0,20.7,44,948,0.0
1,8,2021,13,1.38,64.0,22.1,41,947,0.0
1,8,2021,14,1.29,0.0,23.5,38,946,0.0
1,8,2021,15,1.47,1.0,24.8,33,946,0.0
1,8,2021,16,1.55,240.0,26.2,28,945,0.0
1,8,2021,17,1.56,138.0,27.0,24,945,0.0
1,8,2021,18,1.27,74.0,27.9,24,944,0.0
1,8,2021,19,1.29,79.0,28.1,23,944,0.0
1,8,2021,20,1.09,120.0,27.3,25,944,0.0
1,8,2021,21,0.7,150.0,26.1,26,943,0.0
1,8,2021,22,1.1,241.0,25.6,26,944,0.0
1,8,2021,23,0.93,63.0,24.7,27,944,0.0
1,8,2021,24,0.95,65.0,23.6,29,945,0.0
1,9,2019,1,0.6,308.0,25.1,48,945,0.0
1,9,2019,2,0.59,60.0,23.9,54,945,0.0
1,9,2019,3,0.61,31.0,22.9,54,945,0.0
1,9,2019,4,0.73,79.0,22.1,54,945,0.0
1,9,2019,5,0.54,223.0,21.4,60,945,0.0
1,9,2019,6,0.56,1.0,20.9,64,945,0.0
1,9,2019,7,0.63,62.0,20.2,62,945,0.0
1,9,2019,8,0.52,299.0,19.8,65,945,0.0
1,9,2019,9,0.56,47.0,20.8,61,945,0.0
1,9,2019,10,0.59,96.0,25.3,46,946,0.0
1,9,2019,11,0.92,125.0,26.7,40,946,0.0
1,9,2019,12,1.06,133.0,28.0,36,946,0.0
1,9,2019,13,1.23,85.0,29.0,33,946,0.0
1,9,2019,14,1.18,96.0,31.0,31,945,0.0
1,9,2019,15,1.3,142.0,32.5,28,944,0.0
1,9,2019,16,1.64,205.0,33.3,26,944,0.0
1,9,2019,17,1.64,233.0,32.9,27,943,0.0
1,9,2019,18,0.89,223.0,28.2,51,943,1.6
1,9,2019,19,0.62,77.0,29.3,43,943,0.4
1,9,2019,20,0.66,132.0,29.6,35,943,0.1
1,9,2019,21,0.58,233.0,28.7,37,943,0.0
1,9,2019,22,0.63,184.0,27.4,41,944,0.0
1,9,2019,23,1.55,78.0,26.9,40,945,0.0
1,9,2019,24,2.14,70.0,25.4,46,945,0.0
1,9,2020,1,0.69,17.0,17.9,34,947,0.0
1,9,2020,2,0.67,25.0,17.1,36,947,0.0
1,9,2020,3,0.58,25.0,16.3,39,947,0.0
1,9,2020,4,0.57,50.0,15.8,41,946,0.0
1,9,2020,5,0.61,15.0,15.2,42,946,0.0
1,9,2020,6,0.6,12.0,15.8,41,945,0.0
1,9,2020,7,0.64,10.0,15.6,41,945,0.0
1,9,2020,8,0.68,334.0,15.5,41,945,0.0
1,9,2020,9,0.58,103.0,16.1,41,945,0.0
1,9,2020,10,0.77,68.0,17.1,38,945,0.0
1,9,2020,11,0.93,56.0,18.1,35,945,0.0
1,9,2020,12,0.97,143.0,20.0,34,945,0.0
1,9,2020,13,0.96,133.0,21.5,35,945,0.0
1,9,2020,14,1.05,51.0,23.3,31,944,0.0
1,9,2020,15,0.85,104.0,25.0,25,944,0.0
1,9,2020,16,1.12,58.0,25.7,24,943,0.0
1,9,2020,17,1.08,51.0,28.0,21,943,0.0
1,9,2020,18,1.12,91.0,27.4,21,942,0.0
1,9,2020,19,0.95,115.0,27.5,20,942,0.0
1,9,2020,20,0.86,139.0,26.6,20,942,0.0
1,9,2020,21,0.66,202.0,25.7,22,942,0.0
1,9,2020,22,0.52,229.0,24.0,24,942,0.0
1,9,2020,23,0.53,235.0,21.2,30,943,0.0
1,9,2020,24,0.55,76.0,20.0,33,943,0.0
1,9,2021,1,1.79,96.0,24.2,67,945,0.0
1,9,2021,2,1.64,100.0,23.4,69,945,0.0
1,9,2021,3,1.25,163.0,22.1,77,946,1.4
1,9,2021,4,0.97,68.0,20.2,81,946,0.8
1,9,2021,5,1.27,92.0,19.5,80,947,0.3
1,9,2021,6,1.26,75.0,17.4,89,947,20.4
1,9,2021,7,2.31,64.0,16.6,94,946,1.0
1,9,2021,8,1.11,73.0,16.8,91,946,0.0
1,9,2021,9,1.07,64.0,17.4,89,947,0.0
1,9,2021,10,1.78,53.0,17.7,84,946,0.0
1,9,2021,11,1.58,74.0,20.5,71,947,0.0
1,9,2021,12,1.22,97.0,22.5,62,947,0.0
1,9,2021,13,1.21,53.0,22.7,61,947,0.0
1,9,2021,14,1.33,57.0,24.2,58,947,0.0
1,9,2021,15,1.26,61.0,25.0,57,946,0.0
1,9,2021,16,1.1,15.0,24.4,58,945,0.0
1,9,2021,17,0.95,51.0,23.4,63,945,0.0
1,9,2021,18,0.98,80.0,21.5,76,946,1.2
1,9,2021,19,1.14,49.0,20.0,80,944,0.3
1,9,2021,20,1.24,68.0,20.0,73,945,0.0
1,9,2021,21,0.88,70.0,20.4,65,945,0.0
1,9,2021,22,1.13,67.0,19.6,68,946,0.0
1,9,2021,23,0.77,222.0,19.2,73,947,0.0
1,9,2021,24,0.78,55.0,19.2,74,947,0.0
1,10,2019,1,0.53,65.0,19.2,39,945,0.0
1,10,2019,2,0.71,78.0,17.9,42,945,0.0
1,10,2019,3,0.58,90.0,17.0,43,945,0.0
1,10,2019,4,0.64,83.0,16.0,45,945,0.0
1,10,2019,5,0.63,73.0,15.2,46,944,0.0
1,10,2019,6,0.62,32.0,14.7,47,944,0.0
1,10,2019,7,0.54,345.0,14.0,51,944,0.0
1,10,2019,8,0.63,6.0,14.0,51,944,0.0
1,10,2019,9,0.66,306.0,13.6,52,944,0.0
1,10,2019,10,0.64,59.0,17.2,44,944,0.0
1,10,2019,11,0.89,151.0,20.9,37,945,0.0
1,10,2019,12,0.85,144.0,23.4,33,945,0.0
1,10,2019,13,0.0,0.0,0.0,0,0,0.0
1,10,2019,14,1.19,263.0,27.0,25,944,0.0
1,10,2019,15,1.43,267.0,28.6,25,944,0.0
1,10,2019,16,1.8,307.0,28.0,27,944,0.0
1,10,2019,17,2.03,273.0,27.6,29,944,0.0
1,10,2019,18,2.11,254.0,25.7,35,944,0.0
1,10,2019,19,1.59,316.0,25.0,37,944,0.0
1,10,2019,20,1.58,257.0,23.6,39,944,0.0
1,10,2019,21,1.39,316.0,22.1,41,944,0.0
1,10,2019,22,1.3,279.0,21.6,41,945,0.0
1,10,2019,23,0.93,264.0,20.9,42,945,0.0
1,10,2019,24,1.14,297.0,20.5,44,946,0.0
1,10,2020,1,0.5,206.0,18.5,45,944,0.0
1,10,2020,2,0.52,273.0,17.1,50,943,0.0
1,10,2020,3,0.55,32.0,16.7,52,943,0.0
1,10,2020,4,0.52,218.0,15.9,55,943,0.0
1,10,2020,5,0.52,218.0,14.7,57,942,0.0
1,10,2020,6,0.51,177.0,14.3,59,942,0.0
1,10,2020,7,0.52,225.0,14.1,61,942,0.0
1,10,2020,8,0.58,70.0,14.1,63,942,0.0
1,10,2020,9,0.94,218.0,14.9,56,942,0.0
1,10,2020,10,1.57,247.0,18.1,51,942,0.0
1,10,2020,11,1.6,278.0,19.9,50,943,0.0
1,10,2020,12,1.24,237.0,21.8,46,943,0.0
1,10,2020,13,1.38,271.0,22.9,43,942,0.0
1,10,2020,14,1.52,238.0,23.5,43,942,0.0
1,10,2020,15,1.48,237.0,23.5,42,941,0.0
1,10,2020,16,1.27,204.0,23.0,43,940,0.0
1,10,2020,17,2.14,193.0,23.5,41,940,0.0
1,10,2020,18,1.83,203.0,22.5,42,940,0.0
1,10,2020,19,2.15,192.0,21.9,45,939,0.0
1,10,2020,20,1.93,215.0,21.0,47,939,0.0
1,10,2020,21,1.76,224.0,19.8,47,939,0.0
1,10,2020,22,1.95,212.0,18.9,48,939,0.0
1,10,2020,23,1.78,217.0,18.2,48,938,0.0
1,10,2020,24,2.0,214.0,17.6,52,938,0.0
1,11,2019,1,0.59,220.0,16.5,88,952,0.0
1,11,2019,2,1.09,210.0,16.2,88,952,0.0
1,11,2019,3,0.9,234.0,16.2,88,951,0.0
1,11,2019,4,0.99,234.0,16.2,86,951,0.0
1,11,2019,5,0.96,262.0,16.3,84,951,0.0
1,11,2019,6,1.01,210.0,15.3,91,951,0.0
1,11,2019,7,0.55,284.0,15.2,93,951,0.0
1,11,2019,8,1.1,209.0,15.8,89,951,0.0
1,11,2019,9,1.0,223.0,15.4,92,951,0.0
1,11,2019,10,1.66,215.0,16.9,85,951,0.0
1,11,2019,11,1.43,237.0,18.3,79,951,0.0
1,11,2019,12,2.03,199.0,19.0,77,951,0.0
1,11,2019,13,2.04,203.0,19.6,74,950,0.0
1,11,2019,14,2.07,233.0,20.2,71,949,0.0
1,11,2019,15,2.15,223.0,20.1,71,948,0.0
1,11,2019,16,1.94,213.0,19.0,80,948,0.0
1,11,2019,17,1.91,232.0,19.5,74,947,0.0
1,11,2019,18,1.5,242.0,19.2,76,947,0.0
1,11,2019,19,1.46,225.0,18.3,81,947,0.0
1,11,2019,20,1.29,225.0,17.9,82,947,0.0
1,11,2019,21,1.5,220.0,17.8,80,947,0.0
1,11,2019,22,1.5,237.0,17.3,82,946,0.0
1,11,2019,23,1.29,223.0,17.1,84,946,0.0
1,11,2019,24,1.12,222.0,16.6,87,946,0.0
1,11,2020,1,0.53,43.0,12.2,85,955,0.0
1,11,2020,2,0.54,59.0,11.9,86,955,0.0
1,11,2020,3,0.55,7.0,11.2,87,955,0.0
1,11,2020,4,0.55,78.0,10.4,89,955,0.0
1,11,2020,5,0.56,37.0,9.7,90,954,0.0
1,11,2020,6,0.51,45.0,9.4,90,954,0.0
1,11,2020,7,0.53,28.0,9.5,89,954,0.0
1,11,2020,8,0.58,35.0,9.0,89,955,0.0
1,11,2020,9,0.52,56.0,9.3,89,955,0.0
1,11,2020,10,0.66,70.0,13.0,75,955,0.0
1,11,2020,11,0.81,82.0,16.0,66,956,0.0
1,11,2020,12,0.91,63.0,18.0,61,956,0.0
1,11,2020,13,0.93,97.0,19.2,58,955,0.0
1,11,2020,14,0.96,152.0,20.4,54,954,0.0
1,11,2020,15,0.9,122.0,21.8,50,954,0.0
1,11,2020,16,0.92,152.0,22.4,48,953,0.0
1,11,2020,17,0.99,203.0,21.6,44,953,0.0
1,11,2020,18,0.66,211.0,19.8,54,953,0.0
1,11,2020,19,0.5,228.0,17.2,67,953,0.0
1,11,2020,20,0.52,228.0,15.5,75,953,0.0
1,11,2020,21,0.51,227.0,14.8,79,953,0.0
1,11,2020,22,0.53,23.0,14.4,82,953,0.0
1,11,2020,23,0.53,75.0,13.9,83,953,0.0
1,11,2020,24,0.59,66.0,13.1,85,954,0.0
1,12,2019,1,0.91,160.0,8.4,95,944,0.0
1,12,2019,2,0.6,284.0,8.4,91,944,0.0
1,12,2019,3,0.65,133.0,8.5,91,943,0.0
1,12,2019,4,0.63,216.0,8.2,93,943,0.0
1,12,2019,5,0.62,213.0,8.1,92,942,0.0
1,12,2019,6,0.87,292.0,7.9,92,942,0.0
1,12,2019,7,0.64,358.0,7.3,93,942,0.0
1,12,2019,8,0.63,79.0,7.1,94,942,0.0
1,12,2019,9,0.54,325.0,7.6,92,942,0.1
1,12,2019,10,0.74,132.0,7.7,93,942,0.3
1,12,2019,11,0.9,83.0,7.5,97,942,0.2
1,12,2019,12,1.07,75.0,8.2,93,942,0.0
1,12,2019,13,1.21,66.0,8.4,93,941,0.7
1,12,2019,14,1.06,91.0,8.2,97,941,2.8
1,12,2019,15,1.18,67.0,8.5,97,940,0.6
1,12,2019,16,1.17,110.0,9.0,92,940,0.3
1,12,2019,17,1.11,140.0,8.9,94,940,0.8
1,12,2019,18,0.92,78.0,8.8,95,940,2.3
1,12,2019,19,0.75,53.0,8.5,96,940,8.8
1,12,2019,20,0.62,48.0,7.8,95,940,9.2
1,12,2019,21,0.66,237.0,7.8,96,940,10.9
1,12,2019,22,1.58,67.0,8.2,96,941,0.6
1,12,2019,23,1.5,62.0,8.1,95,941,0.8
1,12,2019,24,1.1,73.0,8.1,95,941,1.0
1,12,2020,1,0.54,0.0,7.0,86,953,0.0
1,12,2020,2,0.61,65.0,6.2,88,953,0.0
1,12,2020,3,0.68,66.0,5.9,88,953,0.0
1,12,2020,4,0.63,48.0,5.4,89,953,0.0
1,12,2020,5,0.59,23.0,4.7,90,952,0.0
1,12,2020,6,0.65,26.0,4.5,90,952,0.1
1,12,2020,7,0.69,58.0,4.1,89,952,0.0
1,12,2020,8,0.63,55.0,4.0,89,952,0.0
1,12,2020,9,0.56,13.0,4.2,87,952,0.0
1,12,2020,10,0.63,15.0,6.8,78,952,0.0
1,12,2020,11,0.7,64.0,9.0,68,952,0.0
1,12,2020,12,0.81,62.0,12.9,55,952,0.1
1,12,2020,13,1.16,67.0,13.2,52,952,0.4
1,12,2020,14,0.91,235.0,16.2,43,951,0.0
1,12,2020,15,0.9,17.0,17.9,38,950,0.0
1,12,2020,16,0.97,256.0,18.6,30,949,0.0
1,12,2020,17,0.75,236.0,18.2,31,949,0.0
1,12,2020,18,0.53,233.0,14.8,42,949,0.0
1,12,2020,19,0.66,235.0,13.1,52,949,0.0
1,12,2020,20,0.65,7.0,11.9,66,949,0.0
1,12,2020,21,0.6,46.0,10.8,70,948,0.0
1,12,2020,22,0.57,70.0,10.0,73,948,0.0
1,12,2020,23,0.56,45.0,10.0,60,948,0.0
1,12,2020,24,0.56,61.0,10.2,59,948,0.0
2,1,2019,1,0.83,83.0,1.8,77,959,0.0
2,1,2019,2,0.72,32.0,1.9,76,959,0.0
2,1,2019,3,0.7,73.0,0.8,80,959,0.0
2,1,2019,4,0.66,67.0,0.2,81,959,0.0
2,1,2019,5,0.67,53.0,-0.2,81,958,0.0
2,1,2019,6,0.65,79.0,-0.9,83,958,0.0
2,1,2019,7,0.71,54.0,-1.0,82,957,0.0
2,1,2019,8,0.58,77.0,-1.1,83,957,0.0
2,1,2019,9,0.68,345.0,-1.0,81,958,0.0
2,1,2019,10,0.7,43.0,-0.5,77,958,0.0
2,1,2019,11,0.62,78.0,3.8,62,958,0.0
2,1,2019,12,0.86,73.0,7.1,50,958,0.0
2,1,2019,13,0.86,73.0,9.0,44,957,0.0
2,1,2019,14,0.77,78.0,12.2,36,956,0.0
2,1,2019,15,0.8,39.0,14.5,31,955,0.0
2,1,2019,16,0.75,298.0,15.5,29,955,0.0
2,1,2019,17,0.63,83.0,17.1,25,955,0.0
2,1,2019,18,0.58,67.0,15.4,32,955,0.0
2,1,2019,19,0.51,246.0,9.3,46,955,0.0
2,1,2019,20,0.56,308.0,8.1,52,955,0.0
2,1,2019,21,0.65,73.0,7.1,58,955,0.0
2,1,2019,22,0.83,61.0,5.7,64,956,0.0
2,1,2019,23,0.73,54.0,4.1,71,956,0.0
2,1,2019,24,0.65,47.0,3.1,74,956,0.0
2,1,2020,1,0.73,67.0,3.5,89,959,0.0
2,1,2020,2,0.71,78.0,2.9,90,959,0.0
2,1,2020,3,0.64,76.0,2.4,90,959,0.0
2,1,2020,4,0.66,88.0,1.5,91,959,0.0
2,1,2020,5,0.79,78.0,1.0,91,959,0.0
2,1,2020,6,0.7,78.0,0.9,91,958,0.0
2,1,2020,7,0.6,62.0,0.8,90,959,0.0
2,1,2020,8,0.58,74.0,0.9,89,959,0.0
2,1,2020,9,0.6,5.0,0.7,88,959,0.0
2,1,2020,10,0.62,35.0,1.6,84,960,0.0
2,1,2020,11,0.6,89.0,5.6,68,960,0.0
2,1,2020,12,0.71,83.0,8.7,58,960,0.0
2,1,2020,13,0.85,117.0,9.9,57,960,0.0
2,1,2020,14,0.94,89.0,11.4,56,959,0.0
2,1,2020,15,1.02,148.0,12.4,54,958,0.0
2,1,2020,16,0.96,175.0,12.8,53,958,0.0
2,1,2020,17,0.75,67.0,13.8,49,958,0.0
2,1,2020,18,0.59,205.0,12.5,52,958,0.0
2,1,2020,19,0.5,263.0,8.5,67,958,0.0
2,1,2020,20,0.51,251.0,7.3,72,958,0.0
2,1,2020,21,0.5,223.0,7.0,76,959,0.0
2,1,2020,22,0.66,48.0,6.3,79,959,0.0
2,1,2020,23,0.65,41.0,5.4,83,959,0.0
2,1,2020,24,0.65,78.0,4.9,84,960,0.0
2,1,2021,1,1.29,287.0,2.5,63,940,0.0
2,1,2021,2,1.28,268.0,2.3,62,940,0.0
2,1,2021,3,0.79,70.0,1.6,66,941,0.0
2,1,2021,4,1.03,199.0,1.1,68,941,0.0
2,1,2021,5,1.15,253.0,1.1,63,941,0.0
2,1,2021,6,1.15,239.0,0.8,61,940,0.0
2,1,2021,7,1.22,243.0,0.9,59,940,0.0
2,1,2021,8,1.32,262.0,0.9,64,940,0.0
2,1,2021,9,1.08,287.0,0.9,65,941,0.0
2,1,2021,10,0.93,283.0,2.0,61,941,0.0
2,1,2021,11,1.33,306.0,4.5,51,942,0.0
2,1,2021,12,1.65,284.0,6.2,44,942,0.0
2,1,2021,13,1.65,234.0,6.8,41,942,0.0
2,1,2021,14,1.54,74.0,7.7,37,942,0.0
2,1,2021,15,1.39,20.0,6.8,38,941,0.0
2,1,2021,16,1.41,55.0,5.5,42,942,0.0
2,1,2021,17,1.24,40.0,5.0,44,943,0.0
2,1,2021,18,1.06,301.0,5.1,42,943,0.0
2,1,2021,19,0.69,243.0,4.0,45,943,0.0
2,1,2021,20,0.77,243.0,3.3,49,943,0.0
2,1,2021,21,0.6,227.0,2.2,54,944,0.0
2,1,2021,22,0.55,193.0,1.0,59,944,0.0
2,1,2021,23,0.59,211.0,0.4,62,944,0.0
2,1,2021,24,0.6,234.0,-0.2,66,944,0.0
2,2,2019,1,2.36,254.0,5.3,61,928,0.0
2,2,2019,2,2.43,256.0,5.3,60,929,0.0
2,2,2019,3,2.34,255.0,5.3,58,930,0.0
2,2,2019,4,1.54,254.0,5.3,58,931,0.0
2,2,2019,5,1.79,267.0,5.2,59,931,0.0
2,2,2019,6,1.85,279.0,5.1,56,932,0.0
2,2,2019,7,2.17,267.0,4.6,56,933,0.0
2,2,2019,8,2.68,278.0,4.3,56,934,0.0
2,2,2019,9,2.44,281.0,4.2,53,935,0.0
2,2,2019,10,2.33,282.0,4.6,52,936,0.0
2,2,2019,11,2.75,287.0,6.2,47,938,0.0
2,2,2019,12,2.8,278.0,7.3,46,939,0.0
2,2,2019,13,2.99,279.0,8.0,44,940,0.0
2,2,2019,14,3.15,284.0,8.1,43,940,0.0
2,2,2019,15,2.6,308.0,8.4,41,941,0.0
2,2,2019,16,2.5,292.0,9.0,41,942,0.0
2,2,2019,17,2.51,307.0,6.8,51,943,0.0
2,2,2019,18,1.65,53.0,5.8,55,944,0.0
2,2,2019,19,0.91,100.0,5.2,53,944,0.0
2,2,2019,20,1.37,299.0,4.5,57,946,0.0
2,2,2019,21,0.76,162.0,3.8,63,946,0.0
2,2,2019,22,0.66,213.0,3.1,63,947,0.0
2,2,2019,23,0.73,223.0,3.0,60,947,0.0
2,2,2019,24,1.22,234.0,3.9,57,948,0.0
2,2,2020,1,0.78,140.0,11.6,95,957,0.0
2,2,2020,2,0.77,205.0,11.8,94,958,0.0
2,2,2020,3,0.82,265.0,11.5,96,957,0.0
2,2,2020,4,0.63,206.0,11.3,95,957,0.0
2,2,2020,5,0.66,237.0,11.1,94,957,0.0
2,2,2020,6,0.59,244.0,11.1,94,957,0.0
2,2,2020,7,0.57,223.0,11.0,95,958,0.0
2,2,2020,8,0.58,223.0,11.1,95,958,0.0
2,2,2020,9,0.57,205.0,11.4,93,959,0.0
2,2,2020,10,0.69,257.0,11.5,91,960,0.0
2,2,2020,11,0.58,62.0,12.0,88,960,0.0
2,2,2020,12,0.84,74.0,12.0,88,960,0.0
2,2,2020,13,0.83,94.0,12.4,86,960,0.0
2,2,2020,14,0.96,223.0,12.6,84,959,0.0
2,2,2020,15,0.73,253.0,13.1,81,959,0.0
2,2,2020,16,0.85,223.0,13.3,80,959,0.0
2,2,2020,17,0.88,213.0,13.5,78,959,0.0
2,2,2020,18,0.71,171.0,13.4,79,959,0.0
2,2,2020,19,0.64,199.0,13.2,79,959,0.0
2,2,2020,20,0.78,107.0,12.9,82,960,0.0
2,2,2020,21,0.65,31.0,12.7,82,960,0.0
2,2,2020,22,0.94,67.0,12.6,83,961,0.0
2,2,2020,23,0.68,196.0,12.4,84,961,0.0
2,2,2020,24,0.86,88.0,12.2,84,961,0.0
2,2,2021,1,1.05,137.0,9.3,89,948,0.0
2,2,2021,2,0.96,137.0,9.2,89,947,0.0
2,2,2021,3,0.88,205.0,8.8,91,947,0.0
2,2,2021,4,0.8,75.0,8.9,91,948,0.0
2,2,2021,5,0.86,129.0,9.2,91,948,0.0
2,2,2021,6,1.09,223.0,9.2,93,948,0.0
2,2,2021,7,1.02,209.0,9.4,92,948,0.0
2,2,2021,8,0.81,192.0,9.4,93,948,0.0
2,2,2021,9,0.99,171.0,9.1,95,948,0.0
2,2,2021,10,0.79,187.0,9.4,96,948,0.0
2,2,2021,11,1.22,167.0,10.3,93,948,0.0
2,2,2021,12,1.25,194.0,11.1,90,948,0.0
2,2,2021,13,1.22,224.0,11.1,94,948,0.3
2,2,2021,14,2.02,212.0,12.1,86,947,0.0
2,2,2021,15,2.09,202.0,12.8,81,947,0.0
2,2,2021,16,2.13,214.0,12.5,81,946,0.0
2,2,2021,17,1.93,202.0,13.0,77,946,0.0
2,2,2021,18,1.86,205.0,13.1,72,946,0.0
2,2,2021,19,1.39,203.0,12.7,75,946,0.0
2,2,2021,20,1.51,199.0,12.1,82,946,0.0
2,2,2021,21,1.61,204.0,11.5,85,946,0.0
2,2,2021,22,1.96,207.0,10.9,86,946,0.0
2,2,2021,23,1.65,202.0,10.6,81,946,0.0
2,2,2021,24,1.25,218.0,9.7,82,946,0.0
2,3,2019,1,0.68,83.0,11.7,47,953,0.0
2,3,2019,2,0.56,265.0,11.7,47,953,0.0
2,3,2019,3,0.54,158.0,10.8,50,953,0.0
2,3,2019,4,0.51,225.0,10.0,53,953,0.0
