DIA,MES,ANO,HORA,CO,NO,NO2,PM2.5,PM10,NOx,O3,fechaH,fecha
20,2,2020,9,0.9,180.0,80.0,16.0,24.0,355.0,5.49,2020-02-20 08:00:00,2020-02-20
20,2,2020,10,0.8,152.0,73.0,20.0,30.0,306.0,7.59,2020-02-20 09:00:00,2020-02-20
20,2,2020,11,0.7,114.0,78.0,22.0,33.0,253.0,12.2,2020-02-20 10:00:00,2020-02-20
20,2,2020,12,0.7,96.0,83.0,24.0,38.0,230.0,18.41,2020-02-20 11:00:00,2020-02-20
20,2,2020,13,0.6,92.0,91.0,29.0,46.0,232.0,24.18,2020-02-20 12:00:00,2020-02-20
20,2,2020,14,0.4,42.0,62.0,26.0,40.0,127.0,41.5,2020-02-20 13:00:00,2020-02-20
20,2,2020,15,0.3,29.0,52.0,15.0,25.0,96.0,51.85,2020-02-20 14:00:00,2020-02-20
20,2,2020,16,0.4,52.0,66.0,13.0,21.0,145.0,43.99,2020-02-20 15:00:00,2020-02-20
20,2,2020,17,0.4,43.0,76.0,14.0,23.0,142.0,38.11,2020-02-20 16:00:00,2020-02-20
20,2,2020,18,0.6,89.0,106.0,18.0,34.0,243.0,22.0,2020-02-20 17:00:00,2020-02-20
20,2,2020,19,0.8,156.0,133.0,26.0,49.0,372.0,9.32,2020-02-20 18:00:00,2020-02-20
20,2,2020,20,1.5,325.0,167.0,22.0,42.0,666.0,4.81,2020-02-20 19:00:00,2020-02-20
20,2,2020,21,1.9,360.0,177.0,36.0,68.0,728.0,4.9,2020-02-20 20:00:00,2020-02-20
20,2,2020,22,1.0,127.0,116.0,32.0,52.0,311.0,4.86,2020-02-20 21:00:00,2020-02-20
20,2,2020,23,0.8,86.0,97.0,20.0,30.0,229.0,5.01,2020-02-20 22:00:00,2020-02-20
20,2,2020,24,0.6,53.0,77.0,15.0,23.0,159.0,5.66,2020-02-20 23:00:00,2020-02-20
20,2,2021,1,0.6,53.0,66.0,22.0,41.0,147.0,5.89,2021-02-20 00:00:00,2021-02-20
20,2,2021,2,0.4,20.0,51.0,13.0,25.0,81.0,6.14,2021-02-20 01:00:00,2021-02-20
20,2,2021,3,0.4,16.0,55.0,12.0,23.0,79.0,7.61,2021-02-20 02:00:00,2021-02-20
20,2,2021,4,0.3,5.0,42.0,6.0,12.0,50.0,8.86,2021-02-20 03:00:00,2021-02-20
20,2,2021,5,0.3,5.0,35.0,7.0,14.0,43.0,8.46,2021-02-20 04:00:00,2021-02-20
20,2,2021,6,0.3,11.0,32.0,10.0,16.0,49.0,8.54,2021-02-20 05:00:00,2021-02-20
20,2,2021,7,0.3,11.0,34.0,13.0,19.0,52.0,6.95,2021-02-20 06:00:00,2021-02-20
20,2,2021,8,0.6,75.0,52.0,13.0,20.0,167.0,5.56,2021-02-20 07:00:00,2021-02-20
20,2,2021,9,0.6,83.0,61.0,16.0,25.0,187.0,6.47,2021-02-20 08:00:00,2021-02-20
20,2,2021,10,0.7,122.0,77.0,16.0,27.0,264.0,9.76,2021-02-20 09:00:00,2021-02-20
20,2,2021,11,0.3,15.0,37.0,17.0,28.0,61.0,46.06,2021-02-20 10:00:00,2021-02-20
20,2,2021,12,0.2,14.0,29.0,12.0,19.0,50.0,60.88,2021-02-20 11:00:00,2021-02-20
20,2,2021,13,0.2,13.0,29.0,15.0,22.0,50.0,69.15,2021-02-20 12:00:00,2021-02-20
20,2,2021,14,0.2,8.0,21.0,15.0,22.0,33.0,81.71,2021-02-20 13:00:00,2021-02-20
20,2,2021,15,0.2,11.0,28.0,14.0,23.0,45.0,76.41,2021-02-20 14:00:00,2021-02-20
20,2,2021,16,0.2,10.0,26.0,16.0,27.0,41.0,75.99,2021-02-20 15:00:00,2021-02-20
20,2,2021,17,0.2,7.0,23.0,18.0,32.0,34.0,70.25,2021-02-20 16:00:00,2021-02-20
20,2,2021,18,0.2,14.0,44.0,19.0,40.0,65.0,50.47,2021-02-20 17:00:00,2021-02-20
20,2,2021,19,0.3,17.0,63.0,22.0,45.0,89.0,30.78,2021-02-20 18:00:00,2021-02-20
20,2,2021,20,0.3,16.0,65.0,17.0,44.0,89.0,23.16,2021-02-20 19:00:00,2021-02-20
20,2,2021,21,0.5,41.0,80.0,20.0,59.0,144.0,14.02,2021-02-20 20:00:00,2021-02-20
20,2,2021,22,0.7,115.0,100.0,27.0,73.0,275.0,5.87,2021-02-20 21:00:00,2021-02-20
20,2,2021,23,0.3,15.0,63.0,25.0,65.0,85.0,17.42,2021-02-20 22:00:00,2021-02-20
20,2,2021,24,0.3,4.0,32.0,20.0,43.0,39.0,44.19,2021-02-20 23:00:00,2021-02-20
20,3,2019,1,0.2,14.0,28.0,,,49.0,69.76,2019-03-20 00:00:00,2019-03-20
20,3,2019,2,0.2,13.0,24.0,,,44.0,67.35,2019-03-20 01:00:00,2019-03-20
20,3,2019,3,0.2,12.0,13.0,,,32.0,76.93,2019-03-20 02:00:00,2019-03-20
20,3,2019,4,0.2,12.0,13.0,,,32.0,74.55,2019-03-20 03:00:00,2019-03-20
20,3,2019,5,0.2,12.0,13.0,,,31.0,77.3,2019-03-20 04:00:00,2019-03-20
20,3,2019,6,0.2,13.0,22.0,,,43.0,72.12,2019-03-20 05:00:00,2019-03-20
20,3,2019,7,0.3,27.0,53.0,,,94.0,50.64,2019-03-20 06:00:00,2019-03-20
20,3,2019,8,0.5,49.0,91.0,,,167.0,28.48,2019-03-20 07:00:00,2019-03-20
20,3,2019,9,0.4,49.0,79.0,,,154.0,38.53,2019-03-20 08:00:00,2019-03-20
20,3,2019,10,0.3,44.0,61.0,,,129.0,55.91,2019-03-20 09:00:00,2019-03-20
20,3,2019,11,0.3,34.0,44.0,,,95.0,67.24,2019-03-20 10:00:00,2019-03-20
20,3,2019,12,0.3,38.0,46.0,,,104.0,70.36,2019-03-20 11:00:00,2019-03-20
20,3,2019,13,0.2,36.0,44.0,,,99.0,74.47,2019-03-20 12:00:00,2019-03-20
20,3,2019,14,0.3,32.0,46.0,,,95.0,75.42,2019-03-20 13:00:00,2019-03-20
20,3,2019,15,0.3,29.0,43.0,,,87.0,79.66,2019-03-20 14:00:00,2019-03-20
20,3,2019,16,0.3,28.0,40.0,,,83.0,81.05,2019-03-20 15:00:00,2019-03-20
20,3,2019,17,0.3,33.0,46.0,,,97.0,78.33,2019-03-20 16:00:00,2019-03-20
20,3,2019,18,0.3,44.0,64.0,,,131.0,64.94,2019-03-20 17:00:00,2019-03-20
20,3,2019,19,0.3,38.0,66.0,,,123.0,60.25,2019-03-20 18:00:00,2019-03-20
20,3,2019,20,0.5,55.0,104.0,,,188.0,34.27,2019-03-20 19:00:00,2019-03-20
20,3,2019,21,0.6,69.0,122.0,,,227.0,20.49,2019-03-20 20:00:00,2019-03-20
20,3,2019,22,0.4,35.0,95.0,,,148.0,28.51,2019-03-20 21:00:00,2019-03-20
20,3,2019,23,0.4,23.0,74.0,,,109.0,41.81,2019-03-20 22:00:00,2019-03-20
20,3,2019,24,0.3,18.0,47.0,,,74.0,61.49,2019-03-20 23:00:00,2019-03-20
20,3,2020,1,0.2,7.0,15.0,13.0,36.0,25.0,67.85,2020-03-20 00:00:00,2020-03-20
20,3,2020,2,0.2,5.0,10.0,9.0,30.0,18.0,72.71,2020-03-20 01:00:00,2020-03-20
20,3,2020,3,0.2,5.0,11.0,10.0,28.0,19.0,71.79,2020-03-20 02:00:00,2020-03-20
20,3,2020,4,0.2,5.0,9.0,10.0,27.0,17.0,73.5,2020-03-20 03:00:00,2020-03-20
20,3,2020,5,0.2,5.0,8.0,9.0,25.0,16.0,76.22,2020-03-20 04:00:00,2020-03-20
20,3,2020,6,0.2,6.0,12.0,7.0,22.0,21.0,74.53,2020-03-20 05:00:00,2020-03-20
20,3,2020,7,0.2,10.0,29.0,8.0,25.0,44.0,60.84,2020-03-20 06:00:00,2020-03-20
20,3,2020,8,0.3,18.0,44.0,9.0,24.0,72.0,48.36,2020-03-20 07:00:00,2020-03-20
20,3,2020,9,0.3,21.0,45.0,9.0,21.0,77.0,47.08,2020-03-20 08:00:00,2020-03-20
20,3,2020,10,0.2,16.0,35.0,7.0,18.0,60.0,55.12,2020-03-20 09:00:00,2020-03-20
20,3,2020,11,0.2,16.0,29.0,7.0,19.0,53.0,59.48,2020-03-20 10:00:00,2020-03-20
20,3,2020,12,0.2,11.0,21.0,4.0,15.0,37.0,65.03,2020-03-20 11:00:00,2020-03-20
20,3,2020,13,0.2,11.0,23.0,11.0,22.0,40.0,63.92,2020-03-20 12:00:00,2020-03-20
20,3,2020,14,0.2,14.0,30.0,17.0,32.0,51.0,59.99,2020-03-20 13:00:00,2020-03-20
20,3,2020,15,0.2,14.0,29.0,23.0,40.0,51.0,62.44,2020-03-20 14:00:00,2020-03-20
20,3,2020,16,0.3,14.0,30.0,18.0,34.0,51.0,61.05,2020-03-20 15:00:00,2020-03-20
20,3,2020,17,0.2,10.0,25.0,12.0,29.0,41.0,64.62,2020-03-20 16:00:00,2020-03-20
20,3,2020,18,0.2,9.0,23.0,13.0,30.0,36.0,66.62,2020-03-20 17:00:00,2020-03-20
20,3,2020,19,0.2,8.0,23.0,12.0,26.0,36.0,66.45,2020-03-20 18:00:00,2020-03-20
20,3,2020,20,0.2,10.0,26.0,9.0,21.0,40.0,63.15,2020-03-20 19:00:00,2020-03-20
20,3,2020,21,0.3,8.0,23.0,10.0,19.0,35.0,65.55,2020-03-20 20:00:00,2020-03-20
20,3,2020,22,0.2,8.0,24.0,8.0,14.0,36.0,63.84,2020-03-20 21:00:00,2020-03-20
20,3,2020,23,0.3,19.0,51.0,10.0,20.0,80.0,35.14,2020-03-20 22:00:00,2020-03-20
20,3,2020,24,0.3,15.0,52.0,11.0,22.0,75.0,28.18,2020-03-20 23:00:00,2020-03-20
20,3,2021,1,0.3,3.0,18.0,1.0,2.0,21.0,69.7,2021-03-20 00:00:00,2021-03-20
20,3,2021,2,0.3,2.0,15.0,1.0,1.0,18.0,73.03,2021-03-20 01:00:00,2021-03-20
20,3,2021,3,0.2,2.0,14.0,2.0,3.0,17.0,72.66,2021-03-20 02:00:00,2021-03-20
20,3,2021,4,0.2,1.0,8.0,1.0,2.0,10.0,78.68,2021-03-20 03:00:00,2021-03-20
20,3,2021,5,0.2,2.0,11.0,3.0,4.0,15.0,74.9,2021-03-20 04:00:00,2021-03-20
20,3,2021,6,0.2,1.0,10.0,2.0,3.0,12.0,75.32,2021-03-20 05:00:00,2021-03-20
20,3,2021,7,0.2,2.0,16.0,1.0,3.0,19.0,72.99,2021-03-20 06:00:00,2021-03-20
20,3,2021,8,0.3,6.0,20.0,3.0,5.0,28.0,71.67,2021-03-20 07:00:00,2021-03-20
20,3,2021,9,0.3,11.0,26.0,4.0,5.0,43.0,66.81,2021-03-20 08:00:00,2021-03-20
20,3,2021,10,0.3,10.0,23.0,3.0,7.0,39.0,69.56,2021-03-20 09:00:00,2021-03-20
20,3,2021,11,0.3,12.0,21.0,3.0,7.0,39.0,73.47,2021-03-20 10:00:00,2021-03-20
20,3,2021,12,0.3,11.0,22.0,2.0,6.0,39.0,76.4,2021-03-20 11:00:00,2021-03-20
20,3,2021,13,0.3,12.0,25.0,4.0,8.0,44.0,77.19,2021-03-20 12:00:00,2021-03-20
20,3,2021,14,0.3,10.0,22.0,5.0,8.0,37.0,84.37,2021-03-20 13:00:00,2021-03-20
20,3,2021,15,0.3,11.0,23.0,1.0,3.0,40.0,81.29,2021-03-20 14:00:00,2021-03-20
20,3,2021,16,0.3,9.0,20.0,7.0,8.0,33.0,84.35,2021-03-20 15:00:00,2021-03-20
20,3,2021,17,0.3,8.0,20.0,2.0,3.0,33.0,84.0,2021-03-20 16:00:00,2021-03-20
20,3,2021,18,0.3,8.0,21.0,1.0,3.0,33.0,82.93,2021-03-20 17:00:00,2021-03-20
20,3,2021,19,0.3,8.0,27.0,4.0,6.0,39.0,77.14,2021-03-20 18:00:00,2021-03-20
20,3,2021,20,0.4,11.0,46.0,4.0,7.0,63.0,61.79,2021-03-20 19:00:00,2021-03-20
20,3,2021,21,0.4,12.0,47.0,6.0,9.0,65.0,59.73,2021-03-20 20:00:00,2021-03-20
20,3,2021,22,0.3,8.0,34.0,5.0,8.0,45.0,69.69,2021-03-20 21:00:00,2021-03-20
20,3,2021,23,0.3,9.0,38.0,6.0,9.0,51.0,63.27,2021-03-20 22:00:00,2021-03-20
20,3,2021,24,0.3,6.0,30.0,5.0,9.0,39.0,67.69,2021-03-20 23:00:00,2021-03-20
20,4,2019,1,0.3,13.0,41.0,,,60.0,58.73,2019-04-20 00:00:00,2019-04-20
20,4,2019,2,0.4,18.0,56.0,,,84.0,40.93,2019-04-20 01:00:00,2019-04-20
20,4,2019,3,0.2,13.0,22.0,,,41.0,83.19,2019-04-20 02:00:00,2019-04-20
20,4,2019,4,0.2,13.0,14.0,,,33.0,93.83,2019-04-20 03:00:00,2019-04-20
20,4,2019,5,0.2,12.0,11.0,,,30.0,100.6,2019-04-20 04:00:00,2019-04-20
20,4,2019,6,0.2,12.0,11.0,,,29.0,101.7,2019-04-20 05:00:00,2019-04-20
20,4,2019,7,0.2,14.0,18.0,,,39.0,96.69,2019-04-20 06:00:00,2019-04-20
20,4,2019,8,0.2,17.0,25.0,,,51.0,90.75,2019-04-20 07:00:00,2019-04-20
20,4,2019,9,0.2,17.0,28.0,,,54.0,87.99,2019-04-20 08:00:00,2019-04-20
20,4,2019,10,0.2,18.0,30.0,,,58.0,87.4,2019-04-20 09:00:00,2019-04-20
20,4,2019,11,0.2,18.0,33.0,,,61.0,85.64,2019-04-20 10:00:00,2019-04-20
20,4,2019,12,0.3,20.0,33.0,,,65.0,86.46,2019-04-20 11:00:00,2019-04-20
20,4,2019,13,0.3,20.0,35.0,,,66.0,89.48,2019-04-20 12:00:00,2019-04-20
20,4,2019,14,0.3,19.0,34.0,,,64.0,95.12,2019-04-20 13:00:00,2019-04-20
20,4,2019,15,0.3,20.0,35.0,,,65.0,99.36,2019-04-20 14:00:00,2019-04-20
20,4,2019,16,0.2,17.0,30.0,,,56.0,109.3,2019-04-20 15:00:00,2019-04-20
20,4,2019,17,0.2,17.0,26.0,,,52.0,110.7,2019-04-20 16:00:00,2019-04-20
20,4,2019,18,0.2,16.0,25.0,,,50.0,111.1,2019-04-20 17:00:00,2019-04-20
20,4,2019,19,0.2,16.0,30.0,,,55.0,106.7,2019-04-20 18:00:00,2019-04-20
20,4,2019,20,0.3,18.0,44.0,,,71.0,95.22,2019-04-20 19:00:00,2019-04-20
20,4,2019,21,0.3,20.0,52.0,,,83.0,77.71,2019-04-20 20:00:00,2019-04-20
20,4,2019,22,0.3,24.0,65.0,,,102.0,54.61,2019-04-20 21:00:00,2019-04-20
20,4,2019,23,0.3,26.0,59.0,,,98.0,59.08,2019-04-20 22:00:00,2019-04-20
20,4,2019,24,0.3,20.0,53.0,,,83.0,61.68,2019-04-20 23:00:00,2019-04-20
20,4,2020,1,0.2,11.0,22.0,4.0,4.0,39.0,35.03,2020-04-20 00:00:00,2020-04-20
20,4,2020,2,0.2,5.0,16.0,6.0,7.0,24.0,32.42,2020-04-20 01:00:00,2020-04-20
20,4,2020,3,0.2,5.0,16.0,8.0,8.0,23.0,35.56,2020-04-20 02:00:00,2020-04-20
20,4,2020,4,0.2,5.0,12.0,5.0,6.0,19.0,41.1,2020-04-20 03:00:00,2020-04-20
20,4,2020,5,0.2,6.0,14.0,3.0,3.0,23.0,38.84,2020-04-20 04:00:00,2020-04-20
20,4,2020,6,0.2,9.0,21.0,5.0,5.0,34.0,23.12,2020-04-20 05:00:00,2020-04-20
20,4,2020,7,0.3,21.0,35.0,4.0,6.0,68.0,14.83,2020-04-20 06:00:00,2020-04-20
20,4,2020,8,0.4,53.0,43.0,10.0,11.0,124.0,9.46,2020-04-20 07:00:00,2020-04-20
20,4,2020,9,0.3,32.0,32.0,5.0,7.0,82.0,13.47,2020-04-20 08:00:00,2020-04-20
20,4,2020,10,0.3,20.0,26.0,2.0,2.0,57.0,28.36,2020-04-20 09:00:00,2020-04-20
20,4,2020,11,0.3,30.0,38.0,6.0,9.0,84.0,32.67,2020-04-20 10:00:00,2020-04-20
20,4,2020,12,0.3,22.0,32.0,9.0,11.0,66.0,46.87,2020-04-20 11:00:00,2020-04-20
20,4,2020,13,0.2,9.0,13.0,8.0,10.0,27.0,70.34,2020-04-20 12:00:00,2020-04-20
20,4,2020,14,0.2,7.0,8.0,2.0,4.0,20.0,77.91,2020-04-20 13:00:00,2020-04-20
20,4,2020,15,0.2,7.0,7.0,3.0,5.0,17.0,80.87,2020-04-20 14:00:00,2020-04-20
20,4,2020,16,0.2,7.0,9.0,2.0,3.0,20.0,74.55,2020-04-20 15:00:00,2020-04-20
20,4,2020,17,0.2,6.0,6.0,6.0,7.0,15.0,75.95,2020-04-20 16:00:00,2020-04-20
20,4,2020,18,0.2,6.0,7.0,4.0,5.0,17.0,75.19,2020-04-20 17:00:00,2020-04-20
20,4,2020,19,0.2,6.0,8.0,5.0,6.0,17.0,74.3,2020-04-20 18:00:00,2020-04-20
20,4,2020,20,0.2,7.0,10.0,7.0,9.0,20.0,72.18,2020-04-20 19:00:00,2020-04-20
20,4,2020,21,0.2,6.0,10.0,6.0,8.0,19.0,73.44,2020-04-20 20:00:00,2020-04-20
20,4,2020,22,0.2,8.0,19.0,7.0,8.0,32.0,63.18,2020-04-20 21:00:00,2020-04-20
20,4,2020,23,0.2,10.0,26.0,7.0,8.0,41.0,58.87,2020-04-20 22:00:00,2020-04-20
20,4,2020,24,0.2,10.0,34.0,6.0,8.0,50.0,49.33,2020-04-20 23:00:00,2020-04-20
20,4,2021,1,0.2,1.0,14.0,5.0,7.0,16.0,77.55,2021-04-20 00:00:00,2021-04-20
20,4,2021,2,0.2,2.0,17.0,4.0,7.0,19.0,70.26,2021-04-20 01:00:00,2021-04-20
20,4,2021,3,0.2,1.0,16.0,6.0,9.0,18.0,63.96,2021-04-20 02:00:00,2021-04-20
20,4,2021,4,0.2,1.0,20.0,7.0,10.0,22.0,54.29,2021-04-20 03:00:00,2021-04-20
20,4,2021,5,0.2,2.0,25.0,5.0,7.0,28.0,47.71,2021-04-20 04:00:00,2021-04-20
20,4,2021,6,0.3,7.0,42.0,4.0,6.0,53.0,34.34,2021-04-20 05:00:00,2021-04-20
20,4,2021,7,0.3,7.0,50.0,9.0,13.0,61.0,21.52,2021-04-20 06:00:00,2021-04-20
20,4,2021,8,0.4,34.0,58.0,12.0,16.0,111.0,13.28,2021-04-20 07:00:00,2021-04-20
20,4,2021,9,0.5,47.0,65.0,16.0,21.0,137.0,14.74,2021-04-20 08:00:00,2021-04-20
20,4,2021,10,0.4,21.0,54.0,15.0,22.0,86.0,26.75,2021-04-20 09:00:00,2021-04-20
20,4,2021,11,0.4,74.0,75.0,12.0,20.0,190.0,19.72,2021-04-20 10:00:00,2021-04-20
20,4,2021,12,0.3,25.0,52.0,14.0,29.0,89.0,47.86,2021-04-20 11:00:00,2021-04-20
20,4,2021,13,0.3,16.0,51.0,18.0,28.0,75.0,55.25,2021-04-20 12:00:00,2021-04-20
20,4,2021,14,0.3,16.0,47.0,17.0,24.0,71.0,61.59,2021-04-20 13:00:00,2021-04-20
20,4,2021,15,0.2,7.0,22.0,8.0,12.0,33.0,85.25,2021-04-20 14:00:00,2021-04-20
20,4,2021,16,0.2,7.0,25.0,7.0,12.0,36.0,77.02,2021-04-20 15:00:00,2021-04-20
20,4,2021,17,0.2,6.0,22.0,3.0,7.0,31.0,78.54,2021-04-20 16:00:00,2021-04-20
20,4,2021,18,0.2,5.0,20.0,4.0,7.0,27.0,77.39,2021-04-20 17:00:00,2021-04-20
20,4,2021,19,0.3,12.0,27.0,4.0,7.0,45.0,72.22,2021-04-20 18:00:00,2021-04-20
20,4,2021,20,0.3,8.0,23.0,1.0,4.0,35.0,71.6,2021-04-20 19:00:00,2021-04-20
20,4,2021,21,0.3,8.0,36.0,4.0,7.0,48.0,55.14,2021-04-20 20:00:00,2021-04-20
20,4,2021,22,0.3,7.0,34.0,6.0,9.0,44.0,54.95,2021-04-20 21:00:00,2021-04-20
20,4,2021,23,0.3,6.0,23.0,5.0,8.0,33.0,61.46,2021-04-20 22:00:00,2021-04-20
20,4,2021,24,0.3,2.0,30.0,4.0,6.0,32.0,53.1,2021-04-20 23:00:00,2021-04-20
20,5,2019,1,0.2,15.0,38.0,,,61.0,62.52,2019-05-20 00:00:00,2019-05-20
20,5,2019,2,0.1,14.0,31.0,,,53.0,66.43,2019-05-20 01:00:00,2019-05-20
20,5,2019,3,0.1,15.0,29.0,,,52.0,64.9,2019-05-20 02:00:00,2019-05-20
20,5,2019,4,0.1,12.0,20.0,,,39.0,63.19,2019-05-20 03:00:00,2019-05-20
20,5,2019,5,0.1,12.0,15.0,,,33.0,65.84,2019-05-20 04:00:00,2019-05-20
20,5,2019,6,0.1,12.0,18.0,,,36.0,63.59,2019-05-20 05:00:00,2019-05-20
20,5,2019,7,0.2,20.0,47.0,,,77.0,43.99,2019-05-20 06:00:00,2019-05-20
20,5,2019,8,0.3,29.0,68.0,,,113.0,35.87,2019-05-20 07:00:00,2019-05-20
20,5,2019,9,0.3,39.0,72.0,,,131.0,35.47,2019-05-20 08:00:00,2019-05-20
20,5,2019,10,0.3,42.0,73.0,,,138.0,38.03,2019-05-20 09:00:00,2019-05-20
20,5,2019,11,0.3,38.0,63.0,,,122.0,45.33,2019-05-20 10:00:00,2019-05-20
20,5,2019,12,0.2,34.0,56.0,,,108.0,59.11,2019-05-20 11:00:00,2019-05-20
20,5,2019,13,0.2,27.0,42.0,,,83.0,74.6,2019-05-20 12:00:00,2019-05-20
20,5,2019,14,0.2,26.0,38.0,,,78.0,86.69,2019-05-20 13:00:00,2019-05-20
20,5,2019,15,0.2,24.0,37.0,,,74.0,93.24,2019-05-20 14:00:00,2019-05-20
20,5,2019,16,0.2,26.0,48.0,,,88.0,89.34,2019-05-20 15:00:00,2019-05-20
20,5,2019,17,0.1,21.0,35.0,,,68.0,102.9,2019-05-20 16:00:00,2019-05-20
20,5,2019,18,0.2,25.0,49.0,,,86.0,95.78,2019-05-20 17:00:00,2019-05-20
20,5,2019,19,0.2,23.0,48.0,,,84.0,96.69,2019-05-20 18:00:00,2019-05-20
20,5,2019,20,0.2,30.0,57.0,,,103.0,92.65,2019-05-20 19:00:00,2019-05-20
20,5,2019,21,0.2,23.0,57.0,,,92.0,89.34,2019-05-20 20:00:00,2019-05-20
20,5,2019,22,0.2,20.0,53.0,,,84.0,86.36,2019-05-20 21:00:00,2019-05-20
20,5,2019,23,0.4,82.0,119.0,,,244.0,28.38,2019-05-20 22:00:00,2019-05-20
20,5,2019,24,0.2,12.0,30.0,,,48.0,79.57,2019-05-20 23:00:00,2019-05-20
20,5,2020,1,0.4,33.0,69.0,12.0,19.0,120.0,20.96,2020-05-20 00:00:00,2020-05-20
20,5,2020,2,0.2,5.0,19.0,10.0,13.0,26.0,44.82,2020-05-20 01:00:00,2020-05-20
20,5,2020,3,0.2,4.0,18.0,9.0,10.0,25.0,43.64,2020-05-20 02:00:00,2020-05-20
20,5,2020,4,0.2,5.0,18.0,6.0,7.0,26.0,34.25,2020-05-20 03:00:00,2020-05-20
20,5,2020,5,0.2,6.0,17.0,8.0,10.0,25.0,33.67,2020-05-20 04:00:00,2020-05-20
20,5,2020,6,0.2,6.0,20.0,5.0,6.0,28.0,26.02,2020-05-20 05:00:00,2020-05-20
20,5,2020,7,0.3,19.0,32.0,4.0,6.0,62.0,17.24,2020-05-20 06:00:00,2020-05-20
20,5,2020,8,0.2,15.0,28.0,4.0,6.0,52.0,21.8,2020-05-20 07:00:00,2020-05-20
20,5,2020,9,0.3,20.0,34.0,7.0,9.0,65.0,24.68,2020-05-20 08:00:00,2020-05-20
20,5,2020,10,0.4,35.0,52.0,9.0,14.0,105.0,24.74,2020-05-20 09:00:00,2020-05-20
20,5,2020,11,0.3,22.0,46.0,8.0,16.0,79.0,47.44,2020-05-20 10:00:00,2020-05-20
20,5,2020,12,0.2,17.0,39.0,5.0,10.0,65.0,59.06,2020-05-20 11:00:00,2020-05-20
20,5,2020,13,0.2,13.0,33.0,6.0,10.0,53.0,76.08,2020-05-20 12:00:00,2020-05-20
20,5,2020,14,0.2,9.0,27.0,6.0,9.0,42.0,93.86,2020-05-20 13:00:00,2020-05-20
20,5,2020,15,0.2,8.0,18.0,11.0,15.0,29.0,109.3,2020-05-20 14:00:00,2020-05-20
20,5,2020,16,0.2,7.0,15.0,10.0,13.0,27.0,112.1,2020-05-20 15:00:00,2020-05-20
20,5,2020,17,0.2,5.0,11.0,5.0,7.0,19.0,108.0,2020-05-20 16:00:00,2020-05-20
20,5,2020,18,0.2,6.0,13.0,7.0,8.0,23.0,104.8,2020-05-20 17:00:00,2020-05-20
20,5,2020,19,0.2,6.0,13.0,3.0,6.0,22.0,107.0,2020-05-20 18:00:00,2020-05-20
20,5,2020,20,0.2,5.0,13.0,5.0,7.0,20.0,106.0,2020-05-20 19:00:00,2020-05-20
20,5,2020,21,0.2,5.0,18.0,7.0,9.0,26.0,101.6,2020-05-20 20:00:00,2020-05-20
20,5,2020,22,0.2,7.0,32.0,5.0,7.0,42.0,86.02,2020-05-20 21:00:00,2020-05-20
20,5,2020,23,0.2,6.0,24.0,5.0,8.0,33.0,82.06,2020-05-20 22:00:00,2020-05-20
20,5,2020,24,0.3,19.0,53.0,8.0,10.0,82.0,46.51,2020-05-20 23:00:00,2020-05-20
20,5,2021,1,0.2,3.0,25.0,4.0,8.0,29.0,76.32,2021-05-20 00:00:00,2021-05-20
20,5,2021,2,0.2,5.0,15.0,4.0,8.0,22.0,79.42,2021-05-20 01:00:00,2021-05-20
20,5,2021,3,0.2,2.0,14.0,3.0,6.0,17.0,72.83,2021-05-20 02:00:00,2021-05-20
20,5,2021,4,0.2,1.0,11.0,2.0,6.0,13.0,68.08,2021-05-20 03:00:00,2021-05-20
20,5,2021,5,0.2,1.0,14.0,3.0,9.0,16.0,60.84,2021-05-20 04:00:00,2021-05-20
20,5,2021,6,0.2,1.0,13.0,2.0,5.0,15.0,59.63,2021-05-20 05:00:00,2021-05-20
20,5,2021,7,0.2,5.0,29.0,4.0,7.0,37.0,45.16,2021-05-20 06:00:00,2021-05-20
20,5,2021,8,0.4,37.0,62.0,4.0,8.0,118.0,28.06,2021-05-20 07:00:00,2021-05-20
20,5,2021,9,0.5,48.0,75.0,10.0,14.0,149.0,24.0,2021-05-20 08:00:00,2021-05-20
20,5,2021,10,0.4,24.0,53.0,11.0,20.0,89.0,42.57,2021-05-20 09:00:00,2021-05-20
20,5,2021,11,0.3,17.0,41.0,6.0,15.0,68.0,53.8,2021-05-20 10:00:00,2021-05-20
20,5,2021,12,0.2,14.0,33.0,7.0,18.0,55.0,62.56,2021-05-20 11:00:00,2021-05-20
20,5,2021,13,0.2,16.0,32.0,11.0,23.0,57.0,71.47,2021-05-20 12:00:00,2021-05-20
20,5,2021,14,0.2,9.0,29.0,7.0,18.0,43.0,85.64,2021-05-20 13:00:00,2021-05-20
20,5,2021,15,0.2,15.0,39.0,5.0,15.0,60.0,99.95,2021-05-20 14:00:00,2021-05-20
20,5,2021,16,0.2,9.0,33.0,5.0,15.0,47.0,106.4,2021-05-20 15:00:00,2021-05-20
20,5,2021,17,0.2,7.0,31.0,5.0,14.0,42.0,110.6,2021-05-20 16:00:00,2021-05-20
20,5,2021,18,0.3,16.0,45.0,2.0,7.0,69.0,101.4,2021-05-20 17:00:00,2021-05-20
20,5,2021,19,0.3,45.0,62.0,9.0,25.0,131.0,84.01,2021-05-20 18:00:00,2021-05-20
20,5,2021,20,0.3,21.0,57.0,16.0,29.0,90.0,74.21,2021-05-20 19:00:00,2021-05-20
