DIA,MES,ANO,HORA,ES10,ES53,ES54,fechaH,fecha
13,5,2019,22,514.0,670.0,553.0,2019-05-13 21:00:00,2019-05-13
13,5,2019,23,443.0,466.0,402.0,2019-05-13 22:00:00,2019-05-13
13,5,2019,24,260.0,357.0,268.0,2019-05-13 23:00:00,2019-05-13
13,5,2020,1,38.0,79.0,38.0,2020-05-13 00:00:00,2020-05-13
13,5,2020,2,35.0,58.0,28.0,2020-05-13 01:00:00,2020-05-13
13,5,2020,3,25.0,37.0,12.0,2020-05-13 02:00:00,2020-05-13
13,5,2020,4,28.0,27.0,13.0,2020-05-13 03:00:00,2020-05-13
13,5,2020,5,34.0,26.0,22.0,2020-05-13 04:00:00,2020-05-13
13,5,2020,6,113.0,46.0,41.0,2020-05-13 05:00:00,2020-05-13
13,5,2020,7,286.0,157.0,124.0,2020-05-13 06:00:00,2020-05-13
13,5,2020,8,458.0,304.0,287.0,2020-05-13 07:00:00,2020-05-13
13,5,2020,9,375.0,248.0,481.0,2020-05-13 08:00:00,2020-05-13
13,5,2020,10,302.0,63.0,533.0,2020-05-13 09:00:00,2020-05-13
13,5,2020,11,285.0,84.0,555.0,2020-05-13 10:00:00,2020-05-13
13,5,2020,12,302.0,116.0,551.0,2020-05-13 11:00:00,2020-05-13
13,5,2020,13,343.0,90.0,613.0,2020-05-13 12:00:00,2020-05-13
13,5,2020,14,355.0,119.0,577.0,2020-05-13 13:00:00,2020-05-13
13,5,2020,15,418.0,64.0,596.0,2020-05-13 14:00:00,2020-05-13
13,5,2020,16,340.0,115.0,552.0,2020-05-13 15:00:00,2020-05-13
13,5,2020,17,295.0,41.0,496.0,2020-05-13 16:00:00,2020-05-13
13,5,2020,18,276.0,129.0,438.0,2020-05-13 17:00:00,2020-05-13
13,5,2020,19,324.0,251.0,452.0,2020-05-13 18:00:00,2020-05-13
13,5,2020,20,269.0,358.0,346.0,2020-05-13 19:00:00,2020-05-13
13,5,2020,21,255.0,329.0,260.0,2020-05-13 20:00:00,2020-05-13
13,5,2020,22,190.0,234.0,215.0,2020-05-13 21:00:00,2020-05-13
13,5,2020,23,127.0,184.0,156.0,2020-05-13 22:00:00,2020-05-13
13,5,2020,24,81.0,100.0,86.0,2020-05-13 23:00:00,2020-05-13
13,5,2021,1,173.0,246.0,163.0,2021-05-13 00:00:00,2021-05-13
13,5,2021,2,139.0,224.0,125.0,2021-05-13 01:00:00,2021-05-13
13,5,2021,3,85.0,156.0,84.0,2021-05-13 02:00:00,2021-05-13
13,5,2021,4,67.0,124.0,48.0,2021-05-13 03:00:00,2021-05-13
13,5,2021,5,91.0,106.0,49.0,2021-05-13 04:00:00,2021-05-13
13,5,2021,6,179.0,136.0,55.0,2021-05-13 05:00:00,2021-05-13
13,5,2021,7,421.0,334.0,194.0,2021-05-13 06:00:00,2021-05-13
13,5,2021,8,713.0,584.0,412.0,2021-05-13 07:00:00,2021-05-13
13,5,2021,9,725.0,700.0,653.0,2021-05-13 08:00:00,2021-05-13
13,5,2021,10,674.0,736.0,671.0,2021-05-13 09:00:00,2021-05-13
13,5,2021,11,577.0,676.0,525.0,2021-05-13 10:00:00,2021-05-13
13,5,2021,12,639.0,693.0,598.0,2021-05-13 11:00:00,2021-05-13
13,5,2021,13,618.0,717.0,600.0,2021-05-13 12:00:00,2021-05-13
13,5,2021,14,672.0,773.0,618.0,2021-05-13 13:00:00,2021-05-13
13,5,2021,15,685.0,697.0,653.0,2021-05-13 14:00:00,2021-05-13
13,5,2021,16,664.0,670.0,669.0,2021-05-13 15:00:00,2021-05-13
13,5,2021,17,677.0,670.0,609.0,2021-05-13 16:00:00,2021-05-13
13,5,2021,18,702.0,779.0,624.0,2021-05-13 17:00:00,2021-05-13
13,5,2021,19,701.0,744.0,687.0,2021-05-13 18:00:00,2021-05-13
13,5,2021,20,679.0,758.0,684.0,2021-05-13 19:00:00,2021-05-13
13,5,2021,21,641.0,718.0,611.0,2021-05-13 20:00:00,2021-05-13
13,5,2021,22,592.0,633.0,627.0,2021-05-13 21:00:00,2021-05-13
13,5,2021,23,543.0,517.0,474.0,2021-05-13 22:00:00,2021-05-13
13,5,2021,24,270.0,416.0,358.0,2021-05-13 23:00:00,2021-05-13
13,6,2019,1,239.0,327.0,218.0,2019-06-13 00:00:00,2019-06-13
13,6,2019,2,141.0,236.0,121.0,2019-06-13 01:00:00,2019-06-13
13,6,2019,3,89.0,166.0,91.0,2019-06-13 02:00:00,2019-06-13
13,6,2019,4,90.0,140.0,67.0,2019-06-13 03:00:00,2019-06-13
13,6,2019,5,105.0,107.0,38.0,2019-06-13 04:00:00,2019-06-13
13,6,2019,6,161.0,185.0,90.0,2019-06-13 05:00:00,2019-06-13
13,6,2019,7,442.0,448.0,249.0,2019-06-13 06:00:00,2019-06-13
13,6,2019,8,664.0,619.0,428.0,2019-06-13 07:00:00,2019-06-13
13,6,2019,9,709.0,758.0,625.0,2019-06-13 08:00:00,2019-06-13
13,6,2019,10,672.0,695.0,656.0,2019-06-13 09:00:00,2019-06-13
13,6,2019,11,547.0,645.0,561.0,2019-06-13 10:00:00,2019-06-13
13,6,2019,12,578.0,685.0,646.0,2019-06-13 11:00:00,2019-06-13
13,6,2019,13,668.0,736.0,659.0,2019-06-13 12:00:00,2019-06-13
13,6,2019,14,648.0,791.0,690.0,2019-06-13 13:00:00,2019-06-13
13,6,2019,15,637.0,771.0,707.0,2019-06-13 14:00:00,2019-06-13
13,6,2019,16,624.0,674.0,634.0,2019-06-13 15:00:00,2019-06-13
13,6,2019,17,586.0,689.0,608.0,2019-06-13 16:00:00,2019-06-13
13,6,2019,18,722.0,759.0,652.0,2019-06-13 17:00:00,2019-06-13
13,6,2019,19,688.0,788.0,720.0,2019-06-13 18:00:00,2019-06-13
13,6,2019,20,661.0,782.0,762.0,2019-06-13 19:00:00,2019-06-13
13,6,2019,21,690.0,795.0,685.0,2019-06-13 20:00:00,2019-06-13
13,6,2019,22,599.0,692.0,585.0,2019-06-13 21:00:00,2019-06-13
13,6,2019,23,502.0,558.0,459.0,2019-06-13 22:00:00,2019-06-13
13,6,2019,24,330.0,387.0,306.0,2019-06-13 23:00:00,2019-06-13
13,6,2020,1,209.0,341.0,219.0,2020-06-13 00:00:00,2020-06-13
13,6,2020,2,162.0,278.0,158.0,2020-06-13 01:00:00,2020-06-13
13,6,2020,3,131.0,199.0,116.0,2020-06-13 02:00:00,2020-06-13
13,6,2020,4,92.0,135.0,80.0,2020-06-13 03:00:00,2020-06-13
13,6,2020,5,66.0,103.0,43.0,2020-06-13 04:00:00,2020-06-13
13,6,2020,6,80.0,93.0,54.0,2020-06-13 05:00:00,2020-06-13
13,6,2020,7,125.0,133.0,84.0,2020-06-13 06:00:00,2020-06-13
13,6,2020,8,254.0,256.0,165.0,2020-06-13 07:00:00,2020-06-13
13,6,2020,9,310.0,397.0,214.0,2020-06-13 08:00:00,2020-06-13
13,6,2020,10,390.0,556.0,310.0,2020-06-13 09:00:00,2020-06-13
13,6,2020,11,432.0,681.0,349.0,2020-06-13 10:00:00,2020-06-13
13,6,2020,12,536.0,794.0,449.0,2020-06-13 11:00:00,2020-06-13
13,6,2020,13,551.0,850.0,511.0,2020-06-13 12:00:00,2020-06-13
13,6,2020,14,594.0,882.0,568.0,2020-06-13 13:00:00,2020-06-13
13,6,2020,15,569.0,849.0,445.0,2020-06-13 14:00:00,2020-06-13
13,6,2020,16,397.0,706.0,357.0,2020-06-13 15:00:00,2020-06-13
13,6,2020,17,411.0,697.0,388.0,2020-06-13 16:00:00,2020-06-13
13,6,2020,18,466.0,759.0,429.0,2020-06-13 17:00:00,2020-06-13
13,6,2020,19,544.0,760.0,391.0,2020-06-13 18:00:00,2020-06-13
13,6,2020,20,537.0,826.0,489.0,2020-06-13 19:00:00,2020-06-13
13,6,2020,21,517.0,777.0,412.0,2020-06-13 20:00:00,2020-06-13
13,6,2020,22,473.0,739.0,449.0,2020-06-13 21:00:00,2020-06-13
13,6,2020,23,422.0,620.0,417.0,2020-06-13 22:00:00,2020-06-13
13,6,2020,24,325.0,424.0,310.0,2020-06-13 23:00:00,2020-06-13
13,6,2021,1,364.0,494.0,341.0,2021-06-13 00:00:00,2021-06-13
13,6,2021,2,287.0,377.0,253.0,2021-06-13 01:00:00,2021-06-13
13,6,2021,3,185.0,275.0,198.0,2021-06-13 02:00:00,2021-06-13
13,6,2021,4,114.0,152.0,101.0,2021-06-13 03:00:00,2021-06-13
13,6,2021,5,68.0,100.0,77.0,2021-06-13 04:00:00,2021-06-13
13,6,2021,6,59.0,82.0,47.0,2021-06-13 05:00:00,2021-06-13
13,6,2021,7,104.0,115.0,67.0,2021-06-13 06:00:00,2021-06-13
13,6,2021,8,159.0,192.0,130.0,2021-06-13 07:00:00,2021-06-13
13,6,2021,9,239.0,282.0,198.0,2021-06-13 08:00:00,2021-06-13
13,6,2021,10,328.0,421.0,280.0,2021-06-13 09:00:00,2021-06-13
13,6,2021,11,482.0,581.0,358.0,2021-06-13 10:00:00,2021-06-13
13,6,2021,12,530.0,541.0,419.0,2021-06-13 11:00:00,2021-06-13
13,6,2021,13,532.0,653.0,450.0,2021-06-13 12:00:00,2021-06-13
13,6,2021,14,632.0,644.0,529.0,2021-06-13 13:00:00,2021-06-13
13,6,2021,15,574.0,673.0,472.0,2021-06-13 14:00:00,2021-06-13
13,6,2021,16,444.0,587.0,389.0,2021-06-13 15:00:00,2021-06-13
13,6,2021,17,387.0,562.0,365.0,2021-06-13 16:00:00,2021-06-13
13,6,2021,18,475.0,611.0,390.0,2021-06-13 17:00:00,2021-06-13
13,6,2021,19,569.0,630.0,413.0,2021-06-13 18:00:00,2021-06-13
13,6,2021,20,475.0,666.0,437.0,2021-06-13 19:00:00,2021-06-13
13,6,2021,21,490.0,632.0,440.0,2021-06-13 20:00:00,2021-06-13
13,6,2021,22,463.0,557.0,498.0,2021-06-13 21:00:00,2021-06-13
13,6,2021,23,454.0,498.0,438.0,2021-06-13 22:00:00,2021-06-13
13,6,2021,24,306.0,352.0,307.0,2021-06-13 23:00:00,2021-06-13
13,7,2019,1,335.0,300.0,358.0,2019-07-13 00:00:00,2019-07-13
13,7,2019,2,279.0,233.0,254.0,2019-07-13 01:00:00,2019-07-13
13,7,2019,3,202.0,199.0,165.0,2019-07-13 02:00:00,2019-07-13
13,7,2019,4,138.0,162.0,122.0,2019-07-13 03:00:00,2019-07-13
13,7,2019,5,131.0,153.0,105.0,2019-07-13 04:00:00,2019-07-13
13,7,2019,6,138.0,152.0,93.0,2019-07-13 05:00:00,2019-07-13
13,7,2019,7,231.0,202.0,137.0,2019-07-13 06:00:00,2019-07-13
13,7,2019,8,290.0,219.0,210.0,2019-07-13 07:00:00,2019-07-13
13,7,2019,9,331.0,271.0,247.0,2019-07-13 08:00:00,2019-07-13
13,7,2019,10,412.0,307.0,328.0,2019-07-13 09:00:00,2019-07-13
13,7,2019,11,500.0,354.0,397.0,2019-07-13 10:00:00,2019-07-13
13,7,2019,12,595.0,417.0,484.0,2019-07-13 11:00:00,2019-07-13
13,7,2019,13,601.0,435.0,510.0,2019-07-13 12:00:00,2019-07-13
13,7,2019,14,540.0,480.0,558.0,2019-07-13 13:00:00,2019-07-13
13,7,2019,15,522.0,413.0,541.0,2019-07-13 14:00:00,2019-07-13
13,7,2019,16,454.0,394.0,416.0,2019-07-13 15:00:00,2019-07-13
13,7,2019,17,405.0,397.0,415.0,2019-07-13 16:00:00,2019-07-13
13,7,2019,18,466.0,380.0,403.0,2019-07-13 17:00:00,2019-07-13
13,7,2019,19,497.0,363.0,422.0,2019-07-13 18:00:00,2019-07-13
13,7,2019,20,553.0,438.0,539.0,2019-07-13 19:00:00,2019-07-13
13,7,2019,21,535.0,413.0,509.0,2019-07-13 20:00:00,2019-07-13
13,7,2019,22,519.0,417.0,500.0,2019-07-13 21:00:00,2019-07-13
13,7,2019,23,517.0,352.0,470.0,2019-07-13 22:00:00,2019-07-13
13,7,2019,24,422.0,361.0,441.0,2019-07-13 23:00:00,2019-07-13
13,7,2020,1,0.0,313.0,235.0,2020-07-13 00:00:00,2020-07-13
13,7,2020,2,0.0,181.0,117.0,2020-07-13 01:00:00,2020-07-13
13,7,2020,3,0.0,147.0,88.0,2020-07-13 02:00:00,2020-07-13
13,7,2020,4,0.0,93.0,48.0,2020-07-13 03:00:00,2020-07-13
13,7,2020,5,0.0,102.0,45.0,2020-07-13 04:00:00,2020-07-13
13,7,2020,6,0.0,127.0,78.0,2020-07-13 05:00:00,2020-07-13
13,7,2020,7,0.0,355.0,180.0,2020-07-13 06:00:00,2020-07-13
13,7,2020,8,0.0,596.0,376.0,2020-07-13 07:00:00,2020-07-13
13,7,2020,9,476.0,613.0,439.0,2020-07-13 08:00:00,2020-07-13
13,7,2020,10,558.0,719.0,535.0,2020-07-13 09:00:00,2020-07-13
13,7,2020,11,498.0,682.0,536.0,2020-07-13 10:00:00,2020-07-13
13,7,2020,12,564.0,746.0,531.0,2020-07-13 11:00:00,2020-07-13
13,7,2020,13,521.0,792.0,618.0,2020-07-13 12:00:00,2020-07-13
13,7,2020,14,612.0,750.0,581.0,2020-07-13 13:00:00,2020-07-13
13,7,2020,15,587.0,731.0,616.0,2020-07-13 14:00:00,2020-07-13
13,7,2020,16,514.0,588.0,515.0,2020-07-13 15:00:00,2020-07-13
13,7,2020,17,520.0,660.0,516.0,2020-07-13 16:00:00,2020-07-13
13,7,2020,18,569.0,723.0,546.0,2020-07-13 17:00:00,2020-07-13
13,7,2020,19,648.0,759.0,563.0,2020-07-13 18:00:00,2020-07-13
13,7,2020,20,617.0,813.0,584.0,2020-07-13 19:00:00,2020-07-13
13,7,2020,21,557.0,768.0,611.0,2020-07-13 20:00:00,2020-07-13
13,7,2020,22,464.0,619.0,458.0,2020-07-13 21:00:00,2020-07-13
13,7,2020,23,391.0,460.0,366.0,2020-07-13 22:00:00,2020-07-13
13,7,2020,24,217.0,341.0,231.0,2020-07-13 23:00:00,2020-07-13
13,7,2021,1,182.0,250.0,154.0,2021-07-13 00:00:00,2021-07-13
13,7,2021,2,90.0,167.0,79.0,2021-07-13 01:00:00,2021-07-13
13,7,2021,3,71.0,109.0,65.0,2021-07-13 02:00:00,2021-07-13
13,7,2021,4,62.0,104.0,48.0,2021-07-13 03:00:00,2021-07-13
13,7,2021,5,78.0,81.0,33.0,2021-07-13 04:00:00,2021-07-13
13,7,2021,6,149.0,136.0,66.0,2021-07-13 05:00:00,2021-07-13
13,7,2021,7,420.0,336.0,178.0,2021-07-13 06:00:00,2021-07-13
13,7,2021,8,607.0,559.0,363.0,2021-07-13 07:00:00,2021-07-13
13,7,2021,9,547.0,586.0,491.0,2021-07-13 08:00:00,2021-07-13
13,7,2021,10,572.0,650.0,540.0,2021-07-13 09:00:00,2021-07-13
13,7,2021,11,590.0,635.0,541.0,2021-07-13 10:00:00,2021-07-13
13,7,2021,12,545.0,652.0,551.0,2021-07-13 11:00:00,2021-07-13
13,7,2021,13,567.0,644.0,522.0,2021-07-13 12:00:00,2021-07-13
13,7,2021,14,585.0,712.0,530.0,2021-07-13 13:00:00,2021-07-13
13,7,2021,15,597.0,616.0,592.0,2021-07-13 14:00:00,2021-07-13
13,7,2021,16,530.0,662.0,514.0,2021-07-13 15:00:00,2021-07-13
13,7,2021,17,581.0,686.0,512.0,2021-07-13 16:00:00,2021-07-13
13,7,2021,18,594.0,754.0,529.0,2021-07-13 17:00:00,2021-07-13
13,7,2021,19,676.0,755.0,610.0,2021-07-13 18:00:00,2021-07-13
13,7,2021,20,624.0,779.0,623.0,2021-07-13 19:00:00,2021-07-13
13,7,2021,21,574.0,729.0,548.0,2021-07-13 20:00:00,2021-07-13
13,7,2021,22,522.0,621.0,552.0,2021-07-13 21:00:00,2021-07-13
13,7,2021,23,413.0,486.0,445.0,2021-07-13 22:00:00,2021-07-13
13,7,2021,24,252.0,346.0,266.0,2021-07-13 23:00:00,2021-07-13
13,8,2019,1,180.0,302.0,172.0,2019-08-13 00:00:00,2019-08-13
13,8,2019,2,124.0,193.0,100.0,2019-08-13 01:00:00,2019-08-13
13,8,2019,3,78.0,144.0,66.0,2019-08-13 02:00:00,2019-08-13
13,8,2019,4,61.0,102.0,51.0,2019-08-13 03:00:00,2019-08-13
13,8,2019,5,65.0,84.0,38.0,2019-08-13 04:00:00,2019-08-13
13,8,2019,6,138.0,150.0,69.0,2019-08-13 05:00:00,2019-08-13
13,8,2019,7,336.0,326.0,158.0,2019-08-13 06:00:00,2019-08-13
13,8,2019,8,518.0,468.0,305.0,2019-08-13 07:00:00,2019-08-13
13,8,2019,9,470.0,471.0,366.0,2019-08-13 08:00:00,2019-08-13
13,8,2019,10,462.0,505.0,390.0,2019-08-13 09:00:00,2019-08-13
13,8,2019,11,476.0,553.0,423.0,2019-08-13 10:00:00,2019-08-13
13,8,2019,12,468.0,590.0,428.0,2019-08-13 11:00:00,2019-08-13
13,8,2019,13,546.0,599.0,537.0,2019-08-13 12:00:00,2019-08-13
13,8,2019,14,512.0,677.0,551.0,2019-08-13 13:00:00,2019-08-13
13,8,2019,15,501.0,699.0,523.0,2019-08-13 14:00:00,2019-08-13
13,8,2019,16,468.0,608.0,398.0,2019-08-13 15:00:00,2019-08-13
13,8,2019,17,464.0,575.0,394.0,2019-08-13 16:00:00,2019-08-13
13,8,2019,18,509.0,685.0,436.0,2019-08-13 17:00:00,2019-08-13
13,8,2019,19,545.0,717.0,547.0,2019-08-13 18:00:00,2019-08-13
13,8,2019,20,542.0,729.0,598.0,2019-08-13 19:00:00,2019-08-13
13,8,2019,21,493.0,680.0,533.0,2019-08-13 20:00:00,2019-08-13
13,8,2019,22,485.0,580.0,489.0,2019-08-13 21:00:00,2019-08-13
13,8,2019,23,369.0,468.0,399.0,2019-08-13 22:00:00,2019-08-13
13,8,2019,24,238.0,380.0,278.0,2019-08-13 23:00:00,2019-08-13
13,8,2020,1,171.0,260.0,180.0,2020-08-13 00:00:00,2020-08-13
13,8,2020,2,138.0,162.0,81.0,2020-08-13 01:00:00,2020-08-13
13,8,2020,3,99.0,136.0,96.0,2020-08-13 02:00:00,2020-08-13
13,8,2020,4,74.0,96.0,40.0,2020-08-13 03:00:00,2020-08-13
13,8,2020,5,64.0,81.0,35.0,2020-08-13 04:00:00,2020-08-13
13,8,2020,6,127.0,118.0,46.0,2020-08-13 05:00:00,2020-08-13
13,8,2020,7,348.0,268.0,127.0,2020-08-13 06:00:00,2020-08-13
13,8,2020,8,496.0,436.0,294.0,2020-08-13 07:00:00,2020-08-13
13,8,2020,9,509.0,479.0,332.0,2020-08-13 08:00:00,2020-08-13
13,8,2020,10,480.0,540.0,420.0,2020-08-13 09:00:00,2020-08-13
13,8,2020,11,499.0,545.0,403.0,2020-08-13 10:00:00,2020-08-13
13,8,2020,12,509.0,628.0,486.0,2020-08-13 11:00:00,2020-08-13
13,8,2020,13,588.0,668.0,488.0,2020-08-13 12:00:00,2020-08-13
13,8,2020,14,507.0,646.0,477.0,2020-08-13 13:00:00,2020-08-13
13,8,2020,15,517.0,654.0,505.0,2020-08-13 14:00:00,2020-08-13
13,8,2020,16,508.0,598.0,384.0,2020-08-13 15:00:00,2020-08-13
13,8,2020,17,486.0,636.0,383.0,2020-08-13 16:00:00,2020-08-13
13,8,2020,18,479.0,620.0,447.0,2020-08-13 17:00:00,2020-08-13
13,8,2020,19,557.0,715.0,485.0,2020-08-13 18:00:00,2020-08-13
13,8,2020,20,588.0,710.0,487.0,2020-08-13 19:00:00,2020-08-13
13,8,2020,21,517.0,701.0,519.0,2020-08-13 20:00:00,2020-08-13
13,8,2020,22,479.0,613.0,449.0,2020-08-13 21:00:00,2020-08-13
13,8,2020,23,358.0,464.0,354.0,2020-08-13 22:00:00,2020-08-13
13,8,2020,24,283.0,370.0,273.0,2020-08-13 23:00:00,2020-08-13
13,9,2019,1,224.0,313.0,258.0,2019-09-13 00:00:00,2019-09-13
13,9,2019,2,156.0,245.0,142.0,2019-09-13 01:00:00,2019-09-13
13,9,2019,3,122.0,181.0,97.0,2019-09-13 02:00:00,2019-09-13
13,9,2019,4,102.0,128.0,59.0,2019-09-13 03:00:00,2019-09-13
13,9,2019,5,90.0,118.0,38.0,2019-09-13 04:00:00,2019-09-13
13,9,2019,6,171.0,187.0,91.0,2019-09-13 05:00:00,2019-09-13
13,9,2019,7,243.0,414.0,223.0,2019-09-13 06:00:00,2019-09-13
13,9,2019,8,361.0,629.0,426.0,2019-09-13 07:00:00,2019-09-13
13,9,2019,9,622.0,694.0,645.0,2019-09-13 08:00:00,2019-09-13
13,9,2019,10,618.0,704.0,651.0,2019-09-13 09:00:00,2019-09-13
13,9,2019,11,557.0,665.0,605.0,2019-09-13 10:00:00,2019-09-13
13,9,2019,12,613.0,691.0,632.0,2019-09-13 11:00:00,2019-09-13
13,9,2019,13,642.0,716.0,635.0,2019-09-13 12:00:00,2019-09-13
13,9,2019,14,670.0,756.0,687.0,2019-09-13 13:00:00,2019-09-13
13,9,2019,15,708.0,751.0,810.0,2019-09-13 14:00:00,2019-09-13
13,9,2019,16,613.0,711.0,642.0,2019-09-13 15:00:00,2019-09-13
13,9,2019,17,625.0,720.0,644.0,2019-09-13 16:00:00,2019-09-13
13,9,2019,18,659.0,794.0,671.0,2019-09-13 17:00:00,2019-09-13
13,9,2019,19,711.0,810.0,714.0,2019-09-13 18:00:00,2019-09-13
13,9,2019,20,683.0,818.0,775.0,2019-09-13 19:00:00,2019-09-13
13,9,2019,21,675.0,903.0,707.0,2019-09-13 20:00:00,2019-09-13
13,9,2019,22,630.0,759.0,623.0,2019-09-13 21:00:00,2019-09-13
13,9,2019,23,521.0,667.0,515.0,2019-09-13 22:00:00,2019-09-13
13,9,2019,24,429.0,516.0,402.0,2019-09-13 23:00:00,2019-09-13
13,9,2020,1,347.0,467.0,301.0,2020-09-13 00:00:00,2020-09-13
13,9,2020,2,317.0,415.0,280.0,2020-09-13 01:00:00,2020-09-13
13,9,2020,3,201.0,311.0,175.0,2020-09-13 02:00:00,2020-09-13
13,9,2020,4,136.0,226.0,103.0,2020-09-13 03:00:00,2020-09-13
13,9,2020,5,91.0,179.0,64.0,2020-09-13 04:00:00,2020-09-13
13,9,2020,6,78.0,161.0,81.0,2020-09-13 05:00:00,2020-09-13
13,9,2020,7,97.0,148.0,72.0,2020-09-13 06:00:00,2020-09-13
13,9,2020,8,145.0,187.0,109.0,2020-09-13 07:00:00,2020-09-13
13,9,2020,9,198.0,256.0,144.0,2020-09-13 08:00:00,2020-09-13
13,9,2020,10,294.0,445.0,199.0,2020-09-13 09:00:00,2020-09-13
13,9,2020,11,418.0,522.0,266.0,2020-09-13 10:00:00,2020-09-13
13,9,2020,12,474.0,646.0,389.0,2020-09-13 11:00:00,2020-09-13
13,9,2020,13,529.0,667.0,412.0,2020-09-13 12:00:00,2020-09-13
13,9,2020,14,551.0,777.0,483.0,2020-09-13 13:00:00,2020-09-13
13,9,2020,15,482.0,745.0,409.0,2020-09-13 14:00:00,2020-09-13
13,9,2020,16,414.0,606.0,363.0,2020-09-13 15:00:00,2020-09-13
13,9,2020,17,388.0,614.0,328.0,2020-09-13 16:00:00,2020-09-13
13,9,2020,18,451.0,639.0,370.0,2020-09-13 17:00:00,2020-09-13
13,9,2020,19,490.0,694.0,427.0,2020-09-13 18:00:00,2020-09-13
13,9,2020,20,511.0,702.0,377.0,2020-09-13 19:00:00,2020-09-13
13,9,2020,21,471.0,688.0,421.0,2020-09-13 20:00:00,2020-09-13
13,9,2020,22,486.0,604.0,465.0,2020-09-13 21:00:00,2020-09-13
13,9,2020,23,344.0,467.0,337.0,2020-09-13 22:00:00,2020-09-13
13,9,2020,24,258.0,355.0,225.0,2020-09-13 23:00:00,2020-09-13
13,10,2019,1,216.0,310.0,194.0,2019-10-13 00:00:00,2019-10-13
13,10,2019,2,125.0,278.0,157.0,2019-10-13 01:00:00,2019-10-13
13,10,2019,3,95.0,197.0,107.0,2019-10-13 02:00:00,2019-10-13
13,10,2019,4,61.0,120.0,70.0,2019-10-13 03:00:00,2019-10-13
13,10,2019,5,56.0,110.0,53.0,2019-10-13 04:00:00,2019-10-13
13,10,2019,6,159.0,174.0,78.0,2019-10-13 05:00:00,2019-10-13
13,10,2019,7,299.0,387.0,193.0,2019-10-13 06:00:00,2019-10-13
13,10,2019,8,419.0,523.0,361.0,2019-10-13 07:00:00,2019-10-13
13,10,2019,9,435.0,562.0,452.0,2019-10-13 08:00:00,2019-10-13
13,10,2019,10,492.0,674.0,591.0,2019-10-13 09:00:00,2019-10-13
13,10,2019,11,499.0,687.0,575.0,2019-10-13 10:00:00,2019-10-13
13,10,2019,12,584.0,795.0,627.0,2019-10-13 11:00:00,2019-10-13
13,10,2019,13,579.0,817.0,694.0,2019-10-13 12:00:00,2019-10-13
13,10,2019,14,607.0,786.0,650.0,2019-10-13 13:00:00,2019-10-13
13,10,2019,15,571.0,732.0,634.0,2019-10-13 14:00:00,2019-10-13
13,10,2019,16,482.0,721.0,552.0,2019-10-13 15:00:00,2019-10-13
13,10,2019,17,532.0,717.0,580.0,2019-10-13 16:00:00,2019-10-13
13,10,2019,18,616.0,756.0,620.0,2019-10-13 17:00:00,2019-10-13
13,10,2019,19,649.0,830.0,663.0,2019-10-13 18:00:00,2019-10-13
13,10,2019,20,648.0,839.0,709.0,2019-10-13 19:00:00,2019-10-13
13,10,2019,21,624.0,825.0,638.0,2019-10-13 20:00:00,2019-10-13
13,10,2019,22,536.0,752.0,587.0,2019-10-13 21:00:00,2019-10-13
13,10,2019,23,417.0,556.0,420.0,2019-10-13 22:00:00,2019-10-13
13,10,2019,24,345.0,489.0,378.0,2019-10-13 23:00:00,2019-10-13
13,10,2020,1,112.0,165.0,116.0,2020-10-13 00:00:00,2020-10-13
13,10,2020,2,72.0,113.0,58.0,2020-10-13 01:00:00,2020-10-13
13,10,2020,3,43.0,83.0,44.0,2020-10-13 02:00:00,2020-10-13
13,10,2020,4,43.0,55.0,31.0,2020-10-13 03:00:00,2020-10-13
13,10,2020,5,68.0,62.0,22.0,2020-10-13 04:00:00,2020-10-13
13,10,2020,6,144.0,123.0,51.0,2020-10-13 05:00:00,2020-10-13
13,10,2020,7,393.0,330.0,176.0,2020-10-13 06:00:00,2020-10-13
13,10,2020,8,684.0,601.0,425.0,2020-10-13 07:00:00,2020-10-13
13,10,2020,9,630.0,660.0,621.0,2020-10-13 08:00:00,2020-10-13
13,10,2020,10,568.0,774.0,661.0,2020-10-13 09:00:00,2020-10-13
13,10,2020,11,432.0,631.0,528.0,2020-10-13 10:00:00,2020-10-13
13,10,2020,12,494.0,685.0,581.0,2020-10-13 11:00:00,2020-10-13
13,10,2020,13,602.0,721.0,585.0,2020-10-13 12:00:00,2020-10-13
13,10,2020,14,549.0,775.0,552.0,2020-10-13 13:00:00,2020-10-13
13,10,2020,15,636.0,830.0,642.0,2020-10-13 14:00:00,2020-10-13
13,10,2020,16,605.0,656.0,576.0,2020-10-13 15:00:00,2020-10-13
13,10,2020,17,565.0,606.0,591.0,2020-10-13 16:00:00,2020-10-13
13,10,2020,18,565.0,751.0,638.0,2020-10-13 17:00:00,2020-10-13
13,10,2020,19,561.0,819.0,705.0,2020-10-13 18:00:00,2020-10-13
13,10,2020,20,605.0,827.0,640.0,2020-10-13 19:00:00,2020-10-13
13,10,2020,21,568.0,695.0,552.0,2020-10-13 20:00:00,2020-10-13
13,10,2020,22,416.0,560.0,423.0,2020-10-13 21:00:00,2020-10-13
13,10,2020,23,340.0,394.0,264.0,2020-10-13 22:00:00,2020-10-13
13,10,2020,24,191.0,292.0,205.0,2020-10-13 23:00:00,2020-10-13
13,11,2018,1,142.0,209.0,151.0,2018-11-13 00:00:00,2018-11-13
